"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"ednaap2024","2025-09-26","21:08:21","FUX HONRA A TOGA🇧🇷",0,18,4,1,0,0,"",0,0.5228683352470398,0.46156132221221924,0.015570378862321377,"positivo"
"ednaap2024","2025-09-26","21:08:01","Fux honra a toga",0,16,4,0,0,0,"",0,0.18326729536056519,0.7842142581939697,0.03251843526959419,"neutro"
"ednaap2024","2025-09-26","21:07:51","Fux honra a toga🇧🇷",0,18,4,1,0,0,"",0,0.3183903396129608,0.6577953696250916,0.023814279586076736,"neutro"
"ednaap2024","2025-09-26","21:07:36","Fux honra toga 🇧🇷",0,17,4,1,0,0,"",0,0.29263705015182495,0.6901507377624512,0.017212245613336563,"neutro"
"ednaap2024","2025-09-26","21:07:10","Fux honra a Toga 🇧🇷",0,19,5,1,0,0,"",0,0.2711426317691803,0.7072303295135498,0.02162705734372139,"neutro"
"luiza.carmo36","2025-09-24","01:18:18","Fux honra toga🇧🇷🇧🇷🙏",0,19,3,3,0,0,"",0,0.4543644189834595,0.5226453542709351,0.02299025095999241,"neutro"
"josecevangelistados","2025-09-23","12:56:53","Fux honra a toga",0,16,4,0,0,0,"",0,0.18326729536056519,0.7842142581939697,0.03251843526959419,"neutro"
"mariachristinaaraujocintra","2025-09-23","11:52:52","A favor Fux.👏👏🇧🇷🇧🇷",0,18,3,4,0,0,"",0,0.5606290102005005,0.3958674967288971,0.04350349307060242,"positivo"
"merishitomimiyasaki","2025-09-23","05:35:38","Fux honra a toga 🇧🇷",0,19,5,1,0,0,"",0,0.3183903396129608,0.6577953696250916,0.023814279586076736,"neutro"
"glorinhaloschicunha","2025-09-22","18:52:35","Fux Honra a TOGA 🇧🇷🇧🇷🇧🇷",0,23,5,3,0,0,"",0,0.4981958568096161,0.4682508409023285,0.033553268760442734,"positivo"
"mariadapiedadediasviana","2025-09-18","12:50:15","👏👏👏👏",0,4,1,4,0,0,"",0,0.7605944275856018,0.20578402280807495,0.03362152725458145,"positivo"
"izelia14","2025-09-18","10:53:51","Meu dinheiro, sendo usado para isto! Ao invés de aplicar em projetos de moradia, projetos de empreendedorismo .",0,111,18,0,0,0,"",0,0.04757664352655411,0.3340633809566498,0.6183599233627319,"negativo"
"osvaldinoreis","2025-09-17","17:30:26","Fux. Honra a tóga",0,17,4,0,0,0,"",0,0.5920518636703491,0.39564552903175354,0.012302536517381668,"positivo"
"dasilvajuscileia","2025-09-17","17:19:18","🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🙏🙏🙏🙏",0,20,1,12,0,0,"",0,0.6301827430725098,0.3305601179599762,0.03925713896751404,"positivo"
"terezalescure","2025-09-17","17:03:47","Fux honra a toga🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,26,4,5,0,0,"",0,0.4867111146450043,0.4777355194091797,0.03555338829755783,"positivo"
"ju.queiroz53","2025-09-17","12:35:43","Certo Gustavo, vamos apoiar o Ministro FUX que se respeita e honra seus anos de Juiz com maestria e responsabilidade jurídica o resto deste grupo da primeira turma sao ativista militante da esquerda",0,198,33,0,0,0,"",0,0.9149327874183655,0.05033354088664055,0.03473363816738129,"positivo"
"neidearaujo447","2025-09-17","08:22:03","Fui honra a toga🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,26,4,5,0,0,"",0,0.5293573141098022,0.4445095360279083,0.026133110746741295,"positivo"
"nascimento.celido","2025-09-17","00:13:17","Fui honra a toga",0,16,4,0,0,0,"",0,0.19046653807163239,0.7845601439476013,0.024973366409540176,"neutro"
"luziafatimasp_","2025-09-16","20:05:05","Fux honra a toga",0,16,4,0,0,0,"",0,0.18326729536056519,0.7842142581939697,0.03251843526959419,"neutro"
"luziafatimasp_","2025-09-16","20:04:47","Fux honra a toga",0,16,4,0,0,0,"",0,0.18326729536056519,0.7842142581939697,0.03251843526959419,"neutro"
"lucienecintra19","2025-09-16","19:39:03","Fux honra a toga🇧🇷",0,18,4,1,0,0,"",0,0.3183903396129608,0.6577953696250916,0.023814279586076736,"neutro"
"ana_duarte_oficial","2025-09-16","16:34:04","#fuxhonraatoga",0,14,1,0,0,0,"",0,0.06321904063224792,0.9314712285995483,0.005309734493494034,"neutro"
"ana_duarte_oficial","2025-09-16","16:33:02","#fux honra a toga.",0,18,4,0,0,0,"",0,0.1524464339017868,0.832211434841156,0.015342161059379578,"neutro"
"ismaelcarlosdealmeida","2025-09-16","16:27:54","Fux honra a toga",0,16,4,0,0,0,"",0,0.18326729536056519,0.7842142581939697,0.03251843526959419,"neutro"
"euzenyzen","2025-09-16","16:10:50","Fux onrra a toga",0,16,4,0,0,0,"",0,0.13223156332969666,0.8134678602218628,0.05430055782198906,"neutro"
"m_conceicaoborges","2025-09-16","14:54:48","Fux honra a toga 🇧🇷🇧🇷🇧🇷",0,23,5,3,0,0,"",0,0.43920713663101196,0.5286875367164612,0.03210536763072014,"neutro"
"almir_castelo","2025-09-16","14:04:58","FUX HONRA A TOGA",0,16,4,0,0,0,"",0,0.23444320261478424,0.7439596652984619,0.021597083657979965,"neutro"
"iaramariamachado","2025-09-16","13:56:37","FUX HONRA A TOGA",0,16,4,0,0,0,"",0,0.23444320261478424,0.7439596652984619,0.021597083657979965,"neutro"
"sandratavaresm","2025-09-16","13:40:47","Fux honra a Toga🇧🇷🇧🇷🇧🇷",0,22,4,3,0,0,"",0,0.44849178194999695,0.5231643319129944,0.028343962505459785,"neutro"
"avelinowerle","2025-09-16","13:37:12","Fux..honra..toga",0,16,1,0,0,0,"",0,0.22005224227905273,0.7401670217514038,0.03978075087070465,"neutro"
"reluz108","2025-09-16","11:54:12","Fuxhonratoga",0,12,1,0,0,0,"",0,0.0744435265660286,0.8764826059341431,0.04907397925853729,"neutro"
"likoskigubiani","2025-09-16","03:22:57","Fui honra a toga",0,16,4,0,0,0,"",0,0.19046653807163239,0.7845601439476013,0.024973366409540176,"neutro"
"likoskigubiani","2025-09-16","03:22:46","Fui honrar a toga",0,17,4,0,0,0,"",0,0.13671386241912842,0.8340660333633423,0.029220089316368103,"neutro"
"paulomeirempp","2025-09-15","21:01:18","Fux honra a toga",0,16,4,0,0,0,"",0,0.18326729536056519,0.7842142581939697,0.03251843526959419,"neutro"
"marciene.teixeira","2025-09-15","20:03:49","Fux hora a toga",0,15,4,0,0,0,"",0,0.057746563106775284,0.8013756275177002,0.140877828001976,"neutro"
