"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"azzevedo382","2026-01-04","18:34:46","Quer receber sem trabalhar? O certo é você voltar! Volta? Kkkkkkk",0,65,11,0,0,51,"",2,0.04377247765660286,0.5614263415336609,0.39480113983154297,"neutro"
"dalltoaraujo","2026-01-06","12:12:47","Irmão podem tirar tudo só sua dguinidade essa é intocável, então o brasileiro de bem ..não deixara faltar nada pra vc , assim como fizeram quando seu pai precisou só vc falar todos nós vamos ajudar vc a se cuidar e cuidar da sua família",0,236,45,0,0,3,"",2,0.6137772798538208,0.2912103235721588,0.09501244127750397,"positivo"
"antoniaalves371","2026-01-16","12:25:55","A família Bolsonaro não podem se calar diante dessa perseguição do partido das trevas com Alexandre de Moraes.",0,110,18,0,0,1,"",1,0.03094760701060295,0.47350138425827026,0.4955509901046753,"negativo"
"andrekamai","2026-01-03","02:45:57","Sim, amigo. Tu quer ficar aí no exterior, sem trabalhar e sendo financiado pelo estado brasileiro? Tu tá acha que nós somos 1d10tas, é? Deixa de vag4bundagem e vem trabalhar, rapaz.",0,181,31,0,0,205,"",22,0.006017423700541258,0.018353909254074097,0.9756286144256592,"negativo"
"art_josephmark","2026-01-05","10:04:33","🇧🇷Você é um grande homem, Deus dará a vitória pra vcs 🇧🇷",0,56,12,2,0,17,"",2,0.9441252946853638,0.05073687434196472,0.005137818865478039,"positivo"
"ceci_acioli","2026-01-03","18:22:59","É o fim dos tempos, coitadinho. Vai precisar voltar pro trabalho. Parou de ser financiado com dinheiro público e está reclamando. Me poupe. O povo se lascando pra sobreviver. Tanta gente séria querendo um cargo desse. Toma vergonha.",0,232,38,0,0,21,"",2,0.005255881231278181,0.00837433710694313,0.9863697290420532,"negativo"
"matheuseloy1","2026-01-03","03:21:20","Pera aí, tu se auto exila na Disney, FALTA ao trabalho, e diz que é perseguido? Kkkkkkk eu fico impressionado como tem gente que come esse teu H.",0,145,28,0,0,32,"",0,0.008576611988246441,0.0351019948720932,0.9563213586807251,"negativo"
"esthepassos01","2026-01-03","18:14:41","Eu acho engraçado um povo que queria dar um golpe no país falando de liberdade eles distorcem tudo é bizarro kkkkkkkkkkkkk.",0,123,21,0,0,10,"",0,0.007986225187778473,0.026976769790053368,0.9650371074676514,"negativo"
"vkirchner","2026-01-03","01:39:58","É serio que vcs continuarão a passar pano pra um cidadão que não quer trabalhar? Que honra é essa? O brasileiro se lascando aqui e o bonito quer ganhar salario de graça fora do país.",0,182,35,0,0,136,"",10,0.0041885459795594215,0.006471346132457256,0.9893401265144348,"negativo"
"tutug_ra","2026-01-04","20:54:52","Ah, TADINHO! Querem prejudicá-lo. Mandaram trabalhar. Que barra.",0,64,8,0,0,30,"",0,0.013373407535254955,0.025592928752303123,0.9610336422920227,"negativo"
"vegano_para_sempre","2026-01-04","18:27:31","Vem trabalhar, V A G A BU N D O!!! Ah, tá com medinho, né? Se pisar aqui, vai fazer companhia pro papos 🤭🤣🤣🤣🤣",0,109,24,5,0,40,"",1,0.6307734847068787,0.26883742213249207,0.10038907080888748,"positivo"
"wlln.ar","2026-01-03","08:43:48","Oxi, estão pedindo para que retorne e se apresente para função que escolheu exercer, isso acontece com todo e qualquer servidor público. O que não dá é receber sem trabalhar né queridinho, não é perseguição não 🇧🇷",0,213,37,1,0,58,"",1,0.042187102138996124,0.1712542325258255,0.7865587472915649,"negativo"
"marciabalipratas","2026-01-03","04:25:01","BOLSONARO 💚💛🇧🇷💪",0,15,2,4,0,41,"",5,0.6156970858573914,0.3626907169818878,0.021612195298075676,"positivo"
"83__baiano","2026-01-03","21:51:34","A linhagem bolsonaristas na politica acabou 😢😂",0,46,7,2,0,16,"",1,0.07895901799201965,0.13094541430473328,0.7900956273078918,"negativo"
"sifufarnese","2026-01-19","10:51:15","Perfect!👏👏👏🇧🇷",0,13,1,4,0,1,"",0,0.8333134055137634,0.14848347008228302,0.018203072249889374,"positivo"
"alvesde345","2026-01-06","23:46:27","Vai procurar um trabalho que mamata acabou",0,42,7,0,0,5,"",0,0.0052772327326238155,0.027806922793388367,0.9669158458709717,"negativo"
"edimilsoncavalcanteso","2026-01-03","19:50:44","Trabalha, folgado!",0,18,2,0,0,53,"",1,0.01126866601407528,0.03351769596338272,0.9552135467529297,"negativo"
"ivania.gomes.391","2026-01-08","21:52:06","Estamos com você Eduardo Bolsonaro 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,51,6,8,0,9,"",0,0.7008795142173767,0.27586764097213745,0.0232528205960989,"positivo"
"bryanjequiti789","2026-01-08","19:32:37","Pra cima Eduardo 🇧🇷🇱🇷🇱🇷🇱🇷🇱🇷",0,27,4,5,0,5,"",0,0.5482910871505737,0.4282758831977844,0.0234330166131258,"positivo"
"gramaglialucia","2026-01-16","18:20:02","BOLSONARO 👏👏👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,62,2,29,0,2,"",1,0.7266861796379089,0.24150528013706207,0.03180849552154541,"positivo"
"zitobudega","2026-01-05","17:07:27","Falta pouco irmã 🙌🇧🇷 Breve Trump faz uma surpresa com pé direito 🙌",0,66,13,3,0,18,"",2,0.20089508593082428,0.7663911581039429,0.03271370008587837,"neutro"
"juliesmazarini","2026-01-03","19:15:48","Que piore 🙏",0,11,3,1,0,15,"",0,0.008700061589479446,0.02248932421207428,0.9688105583190918,"negativo"
"sandro.carteiro","2026-01-03","04:02:55","Cria vergonha nessa cara",0,24,4,0,0,562,"",14,0.0054865446873009205,0.009941237047314644,0.984572172164917,"negativo"
"chicomontserrat","2026-01-03","05:15:25","O sujeito Näo trabalha e quer cargo garantido",0,45,8,0,0,182,"",7,0.006054309196770191,0.06837369501590729,0.9255719780921936,"negativo"
"valdeir9738","2026-01-14","16:48:12","Lula13",0,6,1,0,0,2,"",0,0.15351693332195282,0.8340946435928345,0.012388496659696102,"neutro"
"mmoraez.22","2026-01-08","17:40:56","Ja agradeceu a DEUS hoje por não ser PETISTA? 🙏",0,47,10,1,0,11,"",1,0.15978863835334778,0.6535987257957458,0.18661265075206757,"neutro"
"prof.marcelotrindade","2026-01-03","16:31:16","O Trump bem que poderia levar dois casais que habitam nossa terra aqui também! Já pensou!",0,89,16,0,0,7,"",0,0.06738308072090149,0.8098641037940979,0.122752845287323,"neutro"
"vamosconversando26","2026-01-03","13:57:34","SE F U D E U 😂😂😂😂😂😂",0,19,7,6,0,4,"",0,0.7025221586227417,0.17331776022911072,0.12415999919176102,"positivo"
"tribunalivremt","2026-01-03","03:10:21","Agora vá trabalhar seu inutil",0,29,5,0,0,38,"",2,0.00817726831883192,0.017381515353918076,0.9744412302970886,"negativo"
"eudanpretinho2025","2026-01-03","13:40:43","Hipócrita!!!! FUJÃO!!! Desde qdo, uma escória dessa, luta pelo BRASIL??? TODA sua Familicia nunca gostou de trabalhar. IMPOSSÍVEL, ficarmos calado diante de uma familia dessa??? E os brasileiros aqui acéfalos, ainda a favor??? Credooooo!!! Anticristo chegou mesmo.",0,264,37,0,0,8,"",0,0.0028806838672608137,0.006524741183966398,0.9905946254730225,"negativo"
"solange.barb","2026-01-03","03:20:36","Qualquer servidor que falte ao seu trabalho tantos meses seguidos será exonerado. Porque deveria ser diferente no seu caso?",0,123,19,0,0,291,"",66,0.018817203119397163,0.6874709129333496,0.2937118709087372,"neutro"
"ivanamoraiss2","2026-01-15","17:26:59","Rapaz será possível que ninguém pode defender o povo brasileiro? Cadê o Congresso que foi eleito para defender nossos direitos? Ninguém faz nada e estamos vivendo uma ditadura. 🇧🇷",0,179,29,1,0,0,"",1,0.005420557223260403,0.010232923552393913,0.9843465089797974,"negativo"
"celamericosp","2026-01-04","12:04:56","Os absurdos praticados por quem se comporta como ditador, amparado pelo lulopetismo, já ultrapassaram todos os limites. Parabéns, @bolsonarosp, pela coragem, pela resistência e pela luta em defesa da liberdade e da democracia. A história não absolve tiranos — mas honra quem não se curva.",0,288,45,0,1,2,"",1,0.5881697535514832,0.14357343316078186,0.268256813287735,"positivo"
"darlamveron","2026-01-15","00:15:15","Falou tudo 🙌🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,30,3,10,0,1,"",0,0.9655905961990356,0.02797889895737171,0.006430542562156916,"positivo"
"alessandroalves512","2026-01-08","12:10:22","A solução contra esses vermes do STF é fazer igual em Nepal 🇧🇷🇧🇷",0,64,13,2,0,2,"",0,0.03216048702597618,0.08461997658014297,0.8832195401191711,"negativo"
"luiz20262026","2026-01-04","21:13:39","",0,0,0,0,0,5,"",0,0.0,1.0,0.0,"neutro"
"claudiamassariolli","2026-01-03","02:00:23","Continue firme, Eduardo!!!! 🇧🇷🇧🇷🇧🇷🙏🙏🙏 Estamos com vc!!!! Parabéns por toda sua garra!",0,85,12,6,0,3,"",0,0.9428637623786926,0.04833962023258209,0.00879656057804823,"positivo"
"medquantic.oficial","2026-01-04","00:23:55","🇦🇷 ARGENTINA LIVRE ✔️ - 🇧🇴 BOLÍVIA LIVRE ✔️ - 🇭🇷 PARAGUAI LIVRE ✔️ - 🇪🇨 EQUADOR LIVRE ✔️ - 🇨🇱CHILE LIVRE ✔️ - 🇸🇻 EL SALVADOR LIVRE ✔️ - 🇨🇴 VENEZUELA LIVRE ✔️ - 🇧🇷 BRASIL LOADING...",0,180,38,15,0,5,"",0,0.3324933648109436,0.6407226920127869,0.026783902198076248,"neutro"
"adilsocarmona","2026-01-03","11:07:51","Cabra macho Cabra bom 🇧🇷🇧🇷🇧🇷👏👏👏👏👏",0,33,5,8,0,3,"",0,0.8126967549324036,0.14910665154457092,0.03819660469889641,"positivo"
"janybarros83","2026-01-11","01:50:25","Avanteeeee!",0,11,1,0,0,4,"",0,0.4099607765674591,0.5797107219696045,0.010328445583581924,"neutro"
"gersonmarcosmortari","2026-01-11","14:55:29","🇧🇷 URGENTE QUEREMOS IMPEACHMENT DE ALEXANDRE DE MORAIS, FLÁVIO DINO, CARMEM LUCIA, EDSON FACHIN, GILMAR MENDES, DIAS TOFFOLI, FERNANDO HADDAD, GUILHERME BOULOS, RICARDO LEVANDOVSK, LULA LADRÃO E TODOS OS INTEGRANTES DO PT= PARTIDO DOS TERRORISTAS OU PARTIDO DOS TRAFICANTES PRESOS, JULGADOS E CONDENADOS POR TODOS OS SEUS CRIMES DE LESA PÁTRIA, CRIMES DE CORRUPÇÃO ATIVA E PASSIVA, CRIMES DE TORTURA, DIFAMAÇÃO, CALÚNIA, CRIMES DE PECULATO E PREVARICAÇÃO 🇧🇷 CONTRA EDUARDO BOLSONARO, JAIR MESSIAS BOLSONARO E TODOS OS PATRIOTAS DE 8 DE JANEIRO DE 2023.🇧🇷 🇺🇸 🇧🇷 ACORDA BRASIL 🇧🇷 URGENTE QUEREMOS O NOSSO BRASIL LIVRE 🇧🇷",0,618,96,7,0,2,"",0,0.0067696766927838326,0.048961322754621506,0.9442690014839172,"negativo"
"absaservicodoreino","2026-01-03","10:19:14","Isaías 41.10 Não temas, porque eu sou contigo; não te assombres, porque eu sou teu Deus; eu te fortaleço, e te ajudo, e te sustento com a destra da minha justiça.",0,162,31,0,0,2,"",0,0.2146863490343094,0.7047482132911682,0.08056540787220001,"neutro"
"zildaabreuabreu","2026-01-10","00:19:55","Eduardo:Pede Trump para vim resgatar seu pai.Eles vai matar seu pai.😢😢😢😢😢",0,73,11,5,0,7,"",0,0.03693585842847824,0.08917608857154846,0.8738880753517151,"negativo"
"lecilops","2026-01-13","09:44:42","🇧🇷🇧🇷👏👏👏",0,7,1,5,0,1,"",0,0.7236954569816589,0.24047087132930756,0.035833705216646194,"positivo"
"vam.lopes","2026-01-03","10:32:10","Amém Jequié Bahia estamos com você",0,34,6,0,0,2,"",0,0.9507504105567932,0.04547329619526863,0.003776221303269267,"positivo"
"marthaformel","2026-01-04","23:32:35","Você esqueceu de falar que é um escrivão e NÃO DELEGADO!",0,56,11,0,0,45,"",0,0.013260860927402973,0.1536409705877304,0.8330981731414795,"negativo"
"ojulianoalcantara","2026-01-03","01:04:34","Volta pow seu cargo está aqui lhe esperando",0,43,8,0,0,8,"",11,0.17451083660125732,0.3539505898952484,0.47153863310813904,"negativo"
"joa_nalves","2026-01-12","10:47:00","🙌🙌❤️",0,4,1,3,0,1,"",0,0.37395527958869934,0.5831740498542786,0.042870599776506424,"neutro"
"jailton.baptista","2026-01-11","22:49:33","Sua luta é só para ajudar a própria família.",0,44,9,0,0,1,"",0,0.051546137779951096,0.8881821036338806,0.06027178093791008,"neutro"
"noeli.rosa1251","2026-01-11","16:38:48","🇧🇷🇧🇷🇧🇷",0,6,1,3,0,1,"",0,0.5658324956893921,0.4016474783420563,0.03252005577087402,"positivo"
"gutotakamatsu","2026-01-03","14:46:35","🇧🇷🇧🇷🫡👏",0,6,1,4,0,2,"",0,0.7649495601654053,0.20836183428764343,0.026688573881983757,"positivo"
"manas_caninas","2026-01-03","04:32:21","Hoje tu vive numa prisão mto curiosa, sem grades mas tbm sem saída, não pode voltar ao Brasil pq vai ser preso, não pode sair dos EUA pq não tem passaporte, perdeu o mandato de deputado federal, a imunidade. Essa prisão não foi criada por inimigos, foi construída por ele mesmo, tijolo por tijolo, e a realidade acaba de mostrar a ele uma outra face, que nem ele mesmo imaginava, a PF determinou que voltasse ao Brasil p assumir o cargo de escrivão, não é uma escolha é uma decisão administrativa, ele apostou tudo na narrativa da fuga salvadora, no Brasil dizia que era perseguido político, chegou nos EUA virou perseguidor, passou a conspirar contra o Brasil, negociando sansões, punições econômicas e ataque as instituições do próprio país, achou que ia colar, só que não colou, o cerco está fechado e tudo documentado, msgs, reuniões, postagens e declarações em redes sociais e na imprensa, disse o que quis, sem filtro e sem prudência atacando o Estado Brasileiro e a democracia, mas a conta está chegando. Depois de tudo quem é hoje? Um cidadão comum encurralado, sem poder ir, sem poder voltar e sem poder agir, o cara que gritava liberdade agora não consegue nem atravessar uma fronteira, no final das contas ele não é prisioneiro da justiça, é prisioneiro da própria arrogância e dessa cela não tem discurso que te salve",0,1329,231,0,0,190,"",44,0.05108777806162834,0.4859255254268646,0.4629867672920227,"neutro"
"mmoraez.22","2026-01-08","17:41:07","",0,0,0,0,0,1,"",0,0.0,1.0,0.0,"neutro"
"fabioalmeida60","2026-01-03","04:30:33","",0,0,0,0,0,19,"",0,0.0,1.0,0.0,"neutro"
"rebolorenatadacunha","2026-01-03","08:21:26","Não volta eles vão te prender vc não fez nada de errado mas o Brasil vai acordar quando isso acontecer vc vai voltar que Deus te abençoe sempre 🇧🇷🇧🇷",0,148,29,2,0,2,"",0,0.7145684957504272,0.2299477905035019,0.05548369511961937,"positivo"
"alcionebaeta","2026-01-03","02:50:01","Será que isso não terá fim??",0,28,6,0,0,1,"",0,0.015933582559227943,0.8109219670295715,0.17314451932907104,"neutro"
"gustavolfreitas2022","2026-01-03","17:59:47","",0,0,0,0,0,9,"",0,0.0,1.0,0.0,"neutro"
"611housebar","2026-01-03","11:29:35","Absurdo. Querem vocês a qualquer custo",0,38,6,0,0,0,"",1,0.014860324561595917,0.14974205195903778,0.8353976607322693,"negativo"
"diuafonso","2026-01-07","22:22:40","Boa noite meus amigos Bolsonaro 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,44,6,6,0,1,"",0,0.472112774848938,0.49610888957977295,0.03177838400006294,"neutro"
"selma_agullo","2026-01-03","01:05:07","Só um conselho. Não venha na internet falar o que você está fazendo. Não dê nenhuma dica para seus inimigos. Faça tudo em off🙏🙏🙏🙏🙏",0,130,24,5,0,5,"",3,0.06945888698101044,0.6209757328033447,0.30956530570983887,"neutro"
"karinatakeutijp","2026-01-03","01:23:19","👏👏👏👏",0,4,1,4,0,1,"",1,0.7605944275856018,0.20578402280807495,0.03362152725458145,"positivo"
"ds_dani.silva","2026-01-03","13:32:25","Nós estamos com você, Flávio. Que Deus lhe abençoe 🙏🇧🇷",0,54,10,2,0,1,"",0,0.8978238701820374,0.09563678503036499,0.006539380177855492,"positivo"
"kactus._.0","2026-01-06","21:55:55","Vc é tão macho que fugiu 😂",0,26,7,1,0,2,"",0,0.2967466115951538,0.42814919352531433,0.27510425448417664,"neutro"
"mi_do_caic12","2026-01-07","07:39:11","Vorcaro roubou bilhões e está solto 🤬🤬🤬",0,39,7,3,0,1,"",0,0.163639634847641,0.7349140644073486,0.10144638270139694,"neutro"
"tthiagomouratm","2026-01-03","01:19:03","😂😂",0,2,1,2,0,0,"",0,0.7257510423660278,0.21380139887332916,0.0604475699365139,"positivo"
"dissinhobarbosa","2026-01-06","23:23:41","E vergonhoso",0,12,2,0,0,0,"",0,0.004656587727367878,0.005062746815383434,0.9902806282043457,"negativo"
"babyhealerdobrazil","2026-01-03","10:49:28","A short dick man needs his real ""gun""",0,37,8,0,0,9,"",0,0.07078549265861511,0.837448000907898,0.09176646173000336,"neutro"
"edsonbfortunato","2026-01-03","22:27:47","Então volta para Brasil para vc lutar direito",0,45,8,0,0,4,"",1,0.06011102348566055,0.3800260126590729,0.5598629117012024,"negativo"
"luiz20262026","2026-01-04","21:13:01","Volta Eduardo 😂😂😂😂😂😂😂😂🇧🇷🇺🇸🇺🇸🇺🇸💵💵😭😭😭",0,35,3,17,0,3,"",0,0.4135935306549072,0.27402743697166443,0.31237906217575073,"positivo"
"drakikaxassa","2026-01-05","19:29:07","Felicidade é vir até a sua página e ver que nenhum seguidor meu te segue. Ufaaaa",0,80,16,0,0,13,"",0,0.6191134452819824,0.3271016776561737,0.05378495529294014,"positivo"
"juhribeiro.oficial","2026-01-03","01:43:34","Só queria entender como você é aposentado da Polícia com 41 anos e também como quer continuar recebendo se não trabalha 😑",0,121,22,1,0,13,"",0,0.0033497526310384274,0.018458876758813858,0.9781914353370667,"negativo"
"eusoucindy","2026-01-03","07:31:59","Sabe que mesmo concursado tem que trabalhar né? Perdeu um emprego por falta e quer perder outro? O cristalzinho não é melhor que ninguém só pq tem um pai pcd! Eu sou pcd e trabalho! Se oriente, que dinheiro (público) não cai do céu",0,231,44,0,0,3,"",0,0.008795617148280144,0.020087778568267822,0.9711167216300964,"negativo"
"cruvinel.flavia.brasil","2026-01-03","01:29:18","Confiscando?! Esses Bolsonaros não aceitam a lei pra eles.......falta dá demissão?!!!!!",0,87,11,0,0,26,"",0,0.008649930357933044,0.10044166445732117,0.8909083604812622,"negativo"
"katiadmorais","2026-01-04","22:56:58","Tem que fazer como qualquer trabalhador aqui no Brasil,pra receber tem que trabalhar.",0,85,13,0,0,22,"",0,0.10716958343982697,0.730012834072113,0.1628175973892212,"neutro"
"flcmoraes","2026-01-03","03:56:14","Tadinho de você….",0,17,3,0,0,518,"",8,0.023012692108750343,0.028081214055418968,0.9489061236381531,"negativo"
"gardenedias","2026-01-03","01:21:01","😂",0,1,1,1,0,1,"",0,0.0,1.0,0.0,"neutro"
"atelie832jhon","2026-01-04","10:48:55","Força guerreiro. Que prevaleça a “verdadeira justiça”",0,53,7,0,0,1,"",4,0.8254903554916382,0.16311436891555786,0.011395318433642387,"positivo"
"marina.s.lacerda","2026-01-03","18:51:09","O cara abandona o serviço e quer tratamento especial!! Parceiro, qualquer um já teria perdido a bem mais tempo, tu foi é muito protegido!!",0,138,24,0,0,14,"",0,0.11714427918195724,0.1716507524251938,0.711205005645752,"negativo"
"mariasilviags","2026-01-06","20:22:31","Parabéns Eduardo Bolsonaro só falou a verdade...estamos com bc..🙏🙏🙏",0,67,9,3,0,1,"",0,0.9600310325622559,0.0319879911839962,0.00798104703426361,"positivo"
"gnldcrr","2026-01-06","02:45:05","BOLSONARO PRESIDENTE do BRASIL 🇧🇷 22",0,36,6,1,0,3,"",1,0.3347128629684448,0.6417934894561768,0.02349369041621685,"neutro"
"fredyvix","2026-01-06","11:12:22","Nossa solidariedade e apoio @bolsonarosp 🙏🇧🇷👏",0,45,6,3,1,3,"",0,0.7273858785629272,0.25181177258491516,0.02080240473151207,"positivo"
"lucianefreitasveiga","2026-01-06","14:39:06","Força gente querida! Você é guerreiro! Sabemos que não está sendo fácil",0,71,12,0,0,2,"",0,0.6935076713562012,0.26970380544662476,0.03678848594427109,"positivo"
"patr.iota26","2026-01-06","09:53:51","O POVO DE BEM BRASILEIRO ESTÁ COM VOCE EDUARDO, NAO DESISTA TMJ",0,63,12,0,0,1,"",0,0.7286248207092285,0.24765163660049438,0.023723583668470383,"positivo"
"abelardopachecoda","2026-01-27","18:36:07","Pra que falar que tem pistola.Pra meter medo kkkkkkkkkk",0,55,9,0,0,0,"",0,0.03682272136211395,0.3657377362251282,0.5974395871162415,"negativo"
"marioduarte2855","2026-01-27","15:24:20","Tá fudido pilantra",0,18,3,0,0,0,"",0,0.012567302212119102,0.037929896265268326,0.9495027661323547,"negativo"
"emmanuelfranciscojunior","2026-01-27","12:19:18","libertar o Brasil dos anarquistas? Fascistas? Nazistas? Sabotadores da democracia? Dos apoiadores do PRESIDIÁRIO E MALANDRO MAIS PERIGOSO DO BRASIL, que cumpri pena por seus crimes cometidos, é isso?",0,199,29,0,0,0,"",0,0.011184143833816051,0.09685914218425751,0.8919566869735718,"negativo"
"julinho.21","2026-01-27","10:21:23","Vai trabalhar bolsominions",0,26,3,0,0,0,"",0,0.02076593041419983,0.07143055647611618,0.907803475856781,"negativo"
"julinho.21","2026-01-27","10:21:07","😂😂😂😂😂😂 perdeu man…..",0,20,3,6,0,0,"",0,0.6432791948318481,0.2687796950340271,0.08794112503528595,"positivo"
"monica_rt0","2026-01-27","03:36:32","Esse homem é ridícula essa família Golpistas todos tem problema...tem que tratar com psiquiatra 😂😂😂😂",0,100,15,4,0,0,"",0,0.042775094509124756,0.04607894644141197,0.9111459255218506,"negativo"
"jucimara.marques.121","2026-01-27","01:59:26","👏👏👏🙏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,14,1,9,0,0,"",0,0.7688426971435547,0.20321181416511536,0.027945518493652344,"positivo"
"rodrigo_pzx","2026-01-27","01:21:25","Já vencemos em nome de Jesus 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,45,7,8,0,0,"",0,0.7839123606681824,0.18857739865779877,0.027510223910212517,"positivo"
"antero.silva.35","2026-01-27","01:09:39","Vamos trabalhar, acabou a mamata do povo Brasileiro.",0,52,8,0,0,0,"",0,0.03369719907641411,0.3997521698474884,0.566550612449646,"negativo"
"rodolfosabadin","2026-01-26","23:24:52","🇧🇷🇧🇷🇧🇷👏👏👏",0,9,1,6,0,0,"",0,0.6999104022979736,0.2607242166996002,0.039365388453006744,"positivo"
"mariaauxiliadoralana","2026-01-26","22:12:04","Dito.isso lula releito presidente",0,33,4,0,0,0,"",0,0.07773273438215256,0.8839938044548035,0.03827347233891487,"neutro"
"tetesousa63","2026-01-26","20:25:00","22",0,2,1,0,0,0,"",0,0.06572248041629791,0.9258254170417786,0.008452107198536396,"neutro"
"ps6958153","2026-01-26","19:56:14","Eu não vejo a hora de você ser preso e deportado para o Brasil vou algemado viu caba",0,84,18,0,0,0,"",0,0.11136346310377121,0.3852587342262268,0.5033778548240662,"negativo"
"mariabevilaquadejesus","2026-01-26","19:52:22","🇧🇷🙏",0,3,1,2,0,0,"",0,0.47860583662986755,0.4943794012069702,0.027014821767807007,"neutro"
"marciasveloso","2026-01-26","18:29:21","🇧🇷🇧🇷🇧🇷",0,6,1,3,0,0,"",0,0.5658324956893921,0.4016474783420563,0.03252005577087402,"positivo"
"ivogabi324","2026-01-26","18:01:54","🇧🇷🇧🇷🇧🇷🇧🇷",0,8,1,4,0,0,"",0,0.5799937844276428,0.387315958738327,0.03269027918577194,"positivo"
"marceloricardogomes","2026-01-26","16:08:48","sua luta é pelo poder da sua familia, seja reto!",0,48,10,0,0,0,"",0,0.06421030312776566,0.8979253172874451,0.03786434978246689,"neutro"
"etipel_embalagens","2026-01-26","16:00:33","🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷👏👏👏👏👏",0,17,1,11,0,0,"",0,0.7762439250946045,0.19208960235118866,0.031666457653045654,"positivo"
"valter.marinho_","2026-01-26","14:34:12","Muito devaneio",0,14,2,0,0,0,"",0,0.03146755322813988,0.907019317150116,0.06151313707232475,"neutro"
"desouzalimajosilei","2026-01-26","11:52:09","Sem anistia pros golpista",0,25,4,0,0,0,"",0,0.0589294359087944,0.40782350301742554,0.5332470536231995,"negativo"
"luisaugustoconrodri","2026-01-26","10:05:37","Um traidor sempre será traidor ainda mas do país pior q X9",0,58,12,0,0,0,"",0,0.004989914130419493,0.011656313203275204,0.983353853225708,"negativo"
"jupezzatto","2026-01-26","09:07:30","🙌",0,1,1,1,0,0,"",0,0.0,1.0,0.0,"neutro"
"adairepaula","2026-01-26","01:14:47","É muita perseguição.",0,20,3,0,0,0,"",0,0.003594116773456335,0.010572404600679874,0.985833466053009,"negativo"
"marciox53","2026-01-25","22:40:53","Tas conversando merda tu que fica fora do país e as instituição te pagando sem tu trabalhar 🤡🤡🤡🤡🤡",0,97,18,5,0,0,"",0,0.017480842769145966,0.03937410190701485,0.9431449770927429,"negativo"
