"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"antoniodgmail","2026-01-20","21:34:21","@nikolas_dm ACORDA.BRASIL",0,25,2,0,1,0,0,"",0.04730479046702385,0.42081037163734436,0.5318848490715027,"negativo"
"MagnitskyBrasil","2026-01-20","14:49:02","@nikolas_dm Videozinho e caminhada nao dao em 💩 nenhuma. O Brasil precisa de um lider corajoso como Nepal teve.",0,111,19,1,1,0,0,"",0.0406498983502388,0.11151591688394547,0.8478341698646545,"negativo"
"fernando_slf","2026-01-20","12:57:43","@nikolas_dm Como é mentiroso... Ou se faz de bobo ou tem má intenção. Tua publicação é tendenciosa e maldosa.. informa a verdade, canalha!",0,138,23,0,1,0,0,"",0.003821329679340124,0.010487266816198826,0.9856913685798645,"negativo"
"pecasparapensar","2026-01-20","12:50:11","@nikolas_dm @Csarmen13732861 O rei das fake's. O conta vai chegar como chegou para o seu chefe.",0,95,16,0,2,0,0,"",0.04780549183487892,0.816999077796936,0.13519544899463654,"neutro"
"NiltonCorrea8","2026-01-20","08:07:11","@nikolas_dm https://t.co/UYOoRs6R29",1,35,2,0,1,0,0,"",0.08893736451864243,0.8671140670776367,0.04394860565662384,"neutro"
"sandrabrasilia","2026-01-20","00:26:29","@Gabriel189761 @VanCMoreira @nikolas_dm Cite algo efetivo.",0,58,6,0,3,0,0,"",0.02499234676361084,0.7422577142715454,0.23274998366832733,"neutro"
"furi_ti","2026-01-19","19:56:54","@nikolas_dm avisou algo que não aconteceu e nem vai acontecer.",0,62,10,0,1,0,0,"",0.010915542021393776,0.8097590208053589,0.17932549118995667,"neutro"
"JrrenataAlves","2026-01-19","16:16:34","@adolfo_coelho @nikolas_dm É isso, quero ver o resultado das eleições Porque esse cara ser eleito de novo. Aí tem que acabar com o Brasil",0,137,24,0,2,1,0,"",0.005403249058872461,0.01958530955016613,0.9750115275382996,"negativo"
"verbrasil2020","2026-01-19","12:22:27","@genelopes1 @Neirosi1939 @Grande_Branco @adolfo_coelho @nikolas_dm Bom dia e obrigado 😂🇧🇷👍🏻",0,91,10,3,5,1,1,"",0.7655689120292664,0.2076757699251175,0.02675532177090645,"positivo"
"ateu_esoterico","2026-01-19","06:36:49","@nikolas_dm https://t.co/D3E5k4DNOv",1,35,2,0,1,0,0,"",0.08893736451864243,0.8671140670776367,0.04394860565662384,"neutro"
"arthurbrunomed","2026-01-18","16:13:50","@nikolas_dm 🎯 https://t.co/3Vlxxh8HuP",1,37,3,1,1,0,0,"",0.17233386635780334,0.7816007137298584,0.04606545343995094,"neutro"
"grok","2026-01-18","15:26:35","@ANALUZIABR @carlosantamaral @NestorCavalcan4 A geração e edição de imagens estão atualmente limitadas a assinantes Premium verificados. Você pode assinar para desbloquear esses recursos: https://t.co/4XnYsdH3PF",1,211,24,0,3,0,0,"",0.033062197268009186,0.9122123122215271,0.0547255203127861,"neutro"
"ANALUZIABR","2026-01-18","15:26:28","@carlosantamaral @NestorCavalcan4 @grok troca os óculos quem sabe resolve.",0,74,9,0,3,0,0,"",0.008789055049419403,0.2235221415758133,0.7676887512207031,"negativo"
"sardenha65","2026-01-18","15:16:52","@nikolas_dm @AdrianoSSantan3 E como deputag creio que já elaborou um PL para reverter isso. Não? Então renuncie e vá para sua casa arrumar outro emprego, seu vagabundo preguiçoso. Dê lugar a quem quer mais plenário e menos internet.",0,232,38,0,2,0,0,"",0.01039814855903387,0.03296215459704399,0.9566397070884705,"negativo"
"ThiagoR66570949","2026-01-18","15:07:02","@nikolas_dm Otario! Vai preso isso sim por disseminação de notícia falsa!",0,73,11,0,1,0,0,"",0.004237929824739695,0.008207746781408787,0.9875543713569641,"negativo"
"Genkeomaru","2026-01-18","13:11:35","@rodriguescaio85 @nikolas_dm Como minha resposta foi longa, para te explicar melhor, deixei os prints aqui, para ser mais fácil de ler 😉 https://t.co/IbPUegNwWm",1,160,23,1,2,0,0,"",0.17479273676872253,0.7615359425544739,0.06367135047912598,"neutro"
"Genkeomaru","2026-01-18","13:09:48","@rodriguescaio85 @nikolas_dm (que foi desmentidos pela Receita) espalham pânico desnecessário. E falando sobre lado político, isso não é exclusividade de esquerda progressista, regulação financeira existe em países capitalistas como EUA. Liberdade inclui transparência para evitar sonegação de imposto.",0,302,38,0,2,0,0,"",0.054025813937187195,0.3951951861381531,0.5507790446281433,"negativo"
"Genkeomaru","2026-01-18","13:07:39","@rodriguescaio85 @nikolas_dm A justificativa de segurança que falam, é para padrões internacionais como FATCA, que ajudam a pegar evasores ricos e criminosos, não para vigiar cidadãos comuns. Se eu apenas falar coisas que estão na lei faz parecer que estou a favor de bandido, é porque boatos como esse",0,302,49,0,2,0,0,"",0.03687594458460808,0.2076803743839264,0.7554437518119812,"negativo"
"Genkeomaru","2026-01-18","13:03:27","@rodriguescaio85 @nikolas_dm às regras que bancos já seguem desde 2015 via e-Financeira. Não monitora transações em tempo real nem cria impostos novos, reporta só totais mensais acima de R$ 2 mil (o que antes ia subir para R$ 5 mil) para cruzar com IR, focando em evasão fiscal e lavagem de dinheiro",0,299,52,0,2,0,0,"",0.027062159031629562,0.6130178570747375,0.3599199652671814,"neutro"
"Genkeomaru","2026-01-18","13:02:00","@rodriguescaio85 @nikolas_dm Eu entendo sua preocupação com privacidade e controle, isso é mais do que válido questionar qualquer regulação que afete finanças pessoais. Mas a IN 2.278/2025 não tem termos ocultos, ela é pública no Diário Oficial da União, com só 4 artigos, e basicamente equipara fintechs ++",0,307,48,0,2,0,0,"",0.2107829749584198,0.6819012761116028,0.10731565207242966,"neutro"
"noaddia50867","2026-01-18","08:27:52","@angelma_santos @nikolas_dm Tem gente que é uma acéfala mesmo, não entendeu nada.",0,81,12,0,2,0,0,"",0.0029718519654124975,0.008287055417895317,0.9887410998344421,"negativo"
"pernetaPer44563","2026-01-18","02:20:37","@nikolas_dm Quando será que esse camarada vai começar a trabalhar e parar de fazer fofocas, fazendo jus ao grande salário que recebe???",0,135,22,0,1,0,0,"",0.006562286987900734,0.023818377405405045,0.9696193933486938,"negativo"
"Armando45426914","2026-01-17","23:41:56","@nikolas_dm Verdade.",0,20,2,0,1,0,0,"",0.5033777952194214,0.18033462762832642,0.3162876069545746,"positivo"
"DanielleCorra15","2026-01-17","22:16:27","@mooncashh @nikolas_dm Sim o crime organizado movimenta 5 mil reias . Misericórdia!",0,83,12,0,2,0,0,"",0.004098003730177879,0.018523788079619408,0.977378249168396,"negativo"
"Geovani_1966","2026-01-17","18:57:48","@nikolas_dm Ele fez de novo... https://t.co/QG9Lfu95aG",1,54,6,0,1,0,0,"",0.025575065985322,0.8945711851119995,0.07985367625951767,"neutro"
"silvademocracia","2026-01-17","18:43:52","@nikolas_dm Excelente Nikolas. Precisamos combater o DesGoverno completo do Lula e PT que só pensa em Taxadd a população mais pobre. Eles sempre fazem tudo ao contrário do que falam.",0,182,30,0,1,0,0,"",0.6854890584945679,0.09773427248001099,0.21677665412425995,"positivo"
"gpvargasrs","2026-01-17","18:30:28","@nikolas_dm Parabéns aos ladrões e vagabundos envolvidos na eleição de um descondenado.",0,87,12,0,1,0,0,"",0.01790265180170536,0.040138136595487595,0.9419592022895813,"negativo"
"grok","2026-01-17","17:55:29","@HugoApple72961 @nikolas_dm A avaliação de um deputado como ""bom"" é subjetiva e depende de perspectivas políticas. Nikolas Ferreira é o mais votado da história de MG, defende valores conservadores e tem forte apoio popular. No entanto, é criticado por declarações polêmicas e suposto cyberbullying. Analise",0,306,45,0,2,0,0,"",0.03934305161237717,0.43765145540237427,0.5230055451393127,"negativo"
"grok","2026-01-17","17:53:59","@HugoApple72961 @nikolas_dm Sim, a IN 2278/2025 visa combater lavagem de dinheiro e crimes tributários, equiparando fintechs a bancos em relatórios agregados, sem monitoramento individual novo, conforme a Receita Federal. Críticos como Nikolas veem risco de excesso; já apoiadores destacam a prevenção. Sobre",0,308,42,0,2,0,0,"",0.05492410808801651,0.7659719586372375,0.17910394072532654,"neutro"
"grok","2026-01-17","17:48:59","@HugoApple72961 @nikolas_dm Pode ser visto assim por críticos, já que Nikolas é opositor ao governo Lula e destaca riscos de fiscalização excessiva. Por outro lado, ele defende preocupações com privacidade. A IN 2278/2025, segundo a Receita, equipara fintechs a bancos em relatórios agregados para combater",0,306,45,0,2,0,0,"",0.05113610997796059,0.7397987842559814,0.20906513929367065,"neutro"
"prttygurlz","2026-01-17","15:49:22","@nikolas_dm seus pastores de igrejinhas disfarçadas q o digam ein 😭😭😭😭😭",0,71,11,5,1,0,0,"",0.00925435684621334,0.01327074971050024,0.9774749875068665,"negativo"
"prttygurlz","2026-01-17","15:48:12","@nikolas_dm ou seja, tu ficou preocupado né",0,43,7,0,1,0,0,"",0.02432427555322647,0.7729257941246033,0.2027498483657837,"neutro"
"Seborreia32975","2026-01-17","13:05:52","@nikolas_dm E o vídeo do banco master ????",0,42,8,0,1,0,0,"",0.030237693339586258,0.8868818879127502,0.08288045972585678,"neutro"
"IddJos17123","2026-01-17","11:53:47","@nikolas_dm E o banco master nada né nikola",0,43,8,0,1,1,0,"",0.015168688260018826,0.4137234389781952,0.5711078643798828,"negativo"
"CleidsonGomes1","2026-01-17","11:26:17","@nikolas_dm VTNC!",0,17,2,0,1,0,0,"",0.005210478790104389,0.0071282400749623775,0.9876612424850464,"negativo"
"MarcoCopa1960","2026-01-17","11:23:58","@nikolas_dm @JoaquinTeixeira O que vai derrubar essa corja é o voto, e para isso o Brasil dos brasileiros patriotas precisa é que todos vcs apoiem o Flávio nos seus estados / comunidades e ñ fazer o que vc anda fazendo a cada meia hora ..só vídeos e muito mi mi mi..vc esta pior q a esquerda com essa mimizada",0,309,59,0,2,0,0,"",0.028677567839622498,0.04862700402736664,0.9226954579353333,"negativo"
"MarcoCopa1960","2026-01-17","11:22:18","@nikolas_dm @JoaquinTeixeira Pelo Amor de Deus Nikolas, levanta a b6nda dessa cadeira e vai fazer algo de bom pelo Brasil. Essa sua informação de monitorar pix vai mudar o que, na fila do pão, no ônibus / metro lotado ???",0,221,40,0,2,0,0,"",0.0038840738125145435,0.007600217591971159,0.9885157346725464,"negativo"
"rodriguescaio85","2026-01-17","09:53:20","@Genkeomaru @nikolas_dm A questão não é só estender pra fintechs a questão são os termos ocultos de controle que sempre vem com justificativa de dar segurança, onde vc reclamar vc parece estar a favor de bandido, a esquerda progressista deveria aprender também sobre liberdade, deixar ideias comunistas",0,302,47,0,2,1,0,"",0.027521450072526932,0.08735053986310959,0.8851279616355896,"negativo"
"OxyGeniuses","2026-01-17","09:03:07","@nikolas_dm Nikolas e o vídeo do Banco Master? Estamos aguardando.",0,66,10,0,1,0,0,"",0.038602907210588455,0.9020096063613892,0.059387512505054474,"neutro"
"eunuunes","2026-01-17","05:13:23","@nikolas_dm No final todos sabem quem confiscou, mas vocês nunca falam quem queria taxar o pix, o ex-ministro Paulo Guedes, quanto a isso, fica calado e enganando quem não estuda e da fé dessas pessoas. https://t.co/gOTDc0jgY9",1,226,36,0,1,0,0,"",0.016465088352560997,0.18933282792568207,0.7942020893096924,"negativo"
"MoreiraM8583561","2026-01-17","04:49:59","@nikolas_dm Gente do céu é verdade estamos de mãos atadas ou nós tiramos o Lula do Brasil ou ele tira o Brasil de nós 😮‍💨",0,121,25,1,1,0,0,"",0.008454526774585247,0.02898421883583069,0.962561309337616,"negativo"
"Rony_Playmobil","2026-01-17","04:24:52","@nikolas_dm Ou seja, seus videos que viralizam, te enche de seguidores e monetização, de nada servem ao povo brasileiro...",0,122,19,0,1,0,0,"",0.00899661984294653,0.06680546700954437,0.9241979122161865,"negativo"
"frtsci","2026-01-17","03:59:45","@nikolas_dm meu deus cara tu não dá",0,35,7,0,1,0,0,"",0.5053062438964844,0.18847288191318512,0.3062208890914917,"positivo"
"FelicioEni","2026-01-17","03:00:41","@nikolas_dm E o seu vídeo sobre a prisão do Bolsonaro?",0,54,10,0,1,1,0,"",0.01718931458890438,0.8888385891914368,0.0939721018075943,"neutro"
"Marcita_um","2026-01-17","02:31:56","@nikolas_dm E eu vou avisar que se não fizerem nada por Bolsonaro, ele vai morrer na cadeia, e VAMOS SABER O QUE VOCÊS NÃO FIZERAM NO VERÃO PASSADO https://t.co/fgRddZWg8q",1,171,29,0,1,0,0,"",0.02171856351196766,0.3090578317642212,0.6692236065864563,"negativo"
"proto_andre","2026-01-17","02:01:04","@nikolas_dm E aí, não vai falar do banco Master ? O @RenanSantosMBL está tomando a frente nisso. E você, vai ficar de fora?",0,123,23,0,2,0,0,"",0.011538203805685043,0.7769322991371155,0.21152949333190918,"neutro"
"Bisteca___","2026-01-17","01:52:01","@nikolas_dm Vc vai ser preso logo logo, seu bandido",0,51,9,0,1,0,0,"",0.022355515509843826,0.15308891236782074,0.824555516242981,"negativo"
"AndersonCa6314","2026-01-17","01:44:32","@NandoPetista @nikolas_dm Tem que ver com os caras lá!",0,54,9,0,2,0,0,"",0.026143258437514305,0.9113266468048096,0.06253010034561157,"neutro"
"shalnark1313","2026-01-17","00:54:18","@nikolas_dm Ta com medo vagabundo?",0,34,5,0,1,0,0,"",0.011439166963100433,0.09466748684644699,0.8938933610916138,"negativo"
"tonySantos4C","2026-01-17","00:53:43","@nikolas_dm O gambá Macabro INSTITUIU A CORRUPTOCRACIA.",0,55,7,0,1,1,1,"",0.004068467300385237,0.01764025166630745,0.9782912731170654,"negativo"
"inis_saito","2026-01-17","00:16:31","@nikolas_dm Fala sobre o Banco Master e as ligações com a igreja Lagoinha",0,73,13,0,1,1,0,"",0.0203582514077425,0.9643155336380005,0.015326207503676414,"neutro"
"Amaral381865631","2026-01-17","00:04:10","@nikolas_dm Verdade.",0,20,2,0,1,0,0,"",0.5033777952194214,0.18033462762832642,0.3162876069545746,"positivo"
"Waldosouza62","2026-01-16","23:27:30","@nikolas_dm E o banco master? Voce, o valadrao , a porra da igreja da lagoinha, o resto da turma...a agua ja bate na sua bundinha vagabundo, daqui a pouco ela estara molhada.i",0,175,32,0,1,0,0,"",0.004555700346827507,0.017351247370243073,0.9780930280685425,"negativo"
"ChrisRJMoraes","2026-01-16","23:13:01","@nikolas_dm E o BOLSONARO CARAMBA?! VCS NÃO SERVEM PARA NADA!",0,61,10,0,1,0,0,"",0.003124026581645012,0.007758324965834618,0.9891175627708435,"negativo"
"janio_jr","2026-01-16","21:57:34","@nikolas_dm https://t.co/Ay8YHmjV97",1,35,2,0,1,0,0,"",0.08893736451864243,0.8671140670776367,0.04394860565662384,"neutro"
"HaritaBR","2026-01-16","21:35:17","@iurizinholula @nikolas_dm 43 mil posts de política em 3 anos... Vc é um débil mental kkkkkk Lógico que defendendo o Lula, tem até no nome! Massa de manobra",0,156,28,0,2,0,0,"",0.007089720107614994,0.03327317535877228,0.9596371650695801,"negativo"
"LeandroNonohay","2026-01-16","21:28:20","@nikolas_dm Senadores covardes, vivemos em um narcoestado.",0,58,7,0,1,0,0,"",0.004615066573023796,0.011970452032983303,0.9834144711494446,"negativo"
"Capitu20304186","2026-01-16","21:19:13","@nikolas_dm Mentira seu safado integrante do pcc",0,48,7,0,1,0,0,"",0.006558363325893879,0.020360179245471954,0.9730815291404724,"negativo"
"Humbert68489033","2026-01-16","20:50:26","@nikolas_dm Cara, larga de ser youtuber, vá fazer o seu trabalho. Mobilize as massas, vc tem muitos votos. Ficar gravando videozinho não resolve.",0,145,23,0,1,0,0,"",0.009865894913673401,0.038029126822948456,0.9521050453186035,"negativo"
"eternal_race","2026-01-16","20:37:14","@rita_limac63 @nikolas_dm . . . @andrevaladao (envolvido com o comércio da fé e lavagem de dinheiro) . . .",0,106,19,0,3,1,0,"",0.027815116569399834,0.667198121547699,0.30498677492141724,"neutro"
"CristinaSchuind","2026-01-16","20:09:29","@nikolas_dm TOC TOC TOC POLÍCIA FEDERAL!🤭",0,41,6,1,1,1,0,"",0.09893821179866791,0.8446323275566101,0.056429341435432434,"neutro"
"MIIXX100","2026-01-16","20:01:13","@nikolas_dm tirando o foco, estão chegando nos amiguinhos ne",0,60,9,0,1,0,0,"",0.035833682864904404,0.860829770565033,0.10333652049303055,"neutro"
"MaylCs83","2026-01-16","19:43:45","@nikolas_dm E aí Nikolas, vc como deputado tá fazendo o que para impedir isso de acontecer? Ou só vai ficar no videozinho mesmo?",0,128,23,0,1,0,0,"",0.006329040974378586,0.10027986019849777,0.8933911919593811,"negativo"
"antonioofilho86","2026-01-16","19:25:25","@nikolas_dm E o PiX da lagoinha? Ou as Organizações no nome do meus amigos?",0,75,14,0,1,0,0,"",0.014278599992394447,0.8387555480003357,0.14696583151817322,"neutro"
"MairaGuedes9","2026-01-16","19:18:34","@ALEXANDRGRAMBEL @rita_limac63 @nikolas_dm Pedimos mesmo, e espero que todos sejam investigados, esses pastores e tbm filho e irmão do Lula.. apesar do filho já ter fugido para para Europa né? E a bancada da direita não vai barrar o depoimento desses pastores como a bancada da esquerda faz pra proteger bandidos",0,312,51,0,3,0,0,"",0.09294909983873367,0.4363410770893097,0.47070980072021484,"negativo"
"fernandonbfilho","2026-01-16","18:25:16","@nikolas_dm Mentiroso nojento. Deveria estar preso há muito tempo!",0,66,9,0,1,0,0,"",0.003960817586630583,0.007026684936136007,0.9890124797821045,"negativo"
"grace_fdz5","2026-01-16","18:12:00","@nikolas_dm No te entiendo solo hablo español🤢",0,46,7,1,1,0,0,"",0.0214883703738451,0.20873287320137024,0.7697787880897522,"negativo"
"Madgodmineiro","2026-01-16","18:02:35","@nikolas_dm https://t.co/0w192k0bvB",1,35,2,0,1,0,0,"",0.08893736451864243,0.8671140670776367,0.04394860565662384,"neutro"
"ideologiafragm","2026-01-16","17:56:49","@nikolas_dm Vídeo sobre o master nada né",0,40,7,0,1,1,0,"",0.010617048479616642,0.28206613659858704,0.7073167562484741,"negativo"
"HugoMar08672364","2026-01-16","17:56:16","@NandoPetista @nikolas_dm As cortinas falam que sou demasiado fumaça, e a fumaça fala que sou demasiado cortina... -1 dia para todos nós",0,136,22,0,2,0,0,"",0.018138965591788292,0.7202281951904297,0.26163291931152344,"neutro"
"Marcusvdjmds","2026-01-16","17:40:59","@nikolas_dm quando é o seu vídeo sobre o banco Master?",0,54,10,0,1,0,0,"",0.03530436381697655,0.9403228759765625,0.02437279373407364,"neutro"
"L1suk5Al","2026-01-16","16:13:33","@nikolas_dm E vem você de novo seu bosta mentiroso, procurando atrapalhar os controles que prejudiquem seus amigos e parentes do tráfico. Trabalhar por seu estado e seus eleitores, nem pensar. Só safadeza. É mesmo um bandido vagabundo.",0,235,37,0,1,0,0,"",0.005663289688527584,0.009739217348396778,0.9845974445343018,"negativo"
"mironocu","2026-01-16","16:07:29","@DaPedriin @nikolas_dm Quem?",0,28,3,0,2,0,0,"",0.015321319922804832,0.9470742344856262,0.0376044437289238,"neutro"
"pinoquia","2026-01-16","14:47:06","@nikolas_dm E as relações da Lagoinha com o Banco Master?",0,57,10,0,1,0,0,"",0.012111703865230083,0.9572027325630188,0.030685560777783394,"neutro"
"JoiceLo75545015","2026-01-16","14:29:05","@nikolas_dm Tá com medo né https://t.co/CzUhO6stQv",1,50,6,0,1,0,0,"",0.028720663860440254,0.6551718711853027,0.31610754132270813,"neutro"
"SbcMarcio","2026-01-16","14:09:00","@nikolas_dm Defendendo sonegação e protegendo svc e seus comparsas do crime organizado? Porque tanto empenho em nao deixar fiscalizar movimentação financeira suspeita???? Aí tem..é só investigar um pouquinho...",0,210,28,0,1,0,0,"",0.02978658303618431,0.19483579695224762,0.775377631187439,"negativo"
"adra21_bra","2026-01-16","14:00:11","@nikolas_dm https://t.co/ClZEBBp1mH",1,35,2,0,1,0,0,"",0.08893736451864243,0.8671140670776367,0.04394860565662384,"neutro"
"adra21_bra","2026-01-16","13:59:04","@nikolas_dm O que vai ter de político, pastores, empresários que vendem curso... por isso o medo 😱",0,98,17,1,1,0,0,"",0.03327485918998718,0.486745148897171,0.4799799621105194,"neutro"
"melquisedeque83","2026-01-16","13:34:38","@nikolas_dm Vai trabalhar, vagabundo!",0,37,4,0,1,0,0,"",0.00861592497676611,0.022640807554125786,0.9687432050704956,"negativo"
"oxentenan","2026-01-16","13:34:14","@nikolas_dm Me dá nojo ouvir vc falar tanta merda",0,49,9,0,1,0,0,"",0.0045758760534226894,0.004569581244140863,0.9908545017242432,"negativo"
"oxentenan","2026-01-16","13:34:04","@nikolas_dm Cara cala a porra da sua boca",0,41,8,0,1,0,0,"",0.003995890263468027,0.006150099914520979,0.9898539185523987,"negativo"
"grok","2026-01-16","13:34:03","@CriosAdriao @nikolas_dm Atualização das visualizações do vídeo ""Eu avisei"" de Nikolas Ferreira (16/01/2026- X: ~1.48M - Facebook: ~2.9M - Instagram: Não encontrei post oficial, mas menções sugerem centenas de milhares. - TikTok: Não localizado post recente oficial. Pode variar por reposts.",0,291,41,0,2,0,0,"",0.03296511247754097,0.9192052483558655,0.04782966151833534,"neutro"
"MTelezi","2026-01-16","13:30:10","@henriolliveira_ @nikolas_dm Vocês querem proteger quem? https://t.co/BnVY89OYH2",1,80,7,0,2,0,0,"",0.012857229448854923,0.14584346115589142,0.841299295425415,"negativo"
"MTelezi","2026-01-16","13:26:45","@nikolas_dm Gozado que esse seus vídeos contra o ""monitoramento"" do Pix e das Fintech sempre tem algo mais profundo, né, Nikolas? Agora com a informação que seu amigão do peito, André Valadão, no esquema do Master e do golpe dos aposentados dá a impressão que existe interesses inconfessáveis https://t.co/Ruk3s9kax9",1,316,49,0,1,0,0,"",0.011613626964390278,0.044779516756534576,0.9436069130897522,"negativo"
"mfandrade","2026-01-16","12:58:39","@angelma_santos @nikolas_dm Você acha que Lula, que usou reforma de sítio para receber propina, tá interessado em combater lavagem de dinheiro?",0,143,21,0,2,0,0,"",0.015778101980686188,0.5826129913330078,0.4016089141368866,"neutro"
"mfandrade","2026-01-16","12:57:37","@angelma_santos @nikolas_dm ""Combater a lavagem de dinheiro"".",0,61,7,0,2,0,0,"",0.03238746151328087,0.7448981404304504,0.2227143496274948,"neutro"
"mfandrade","2026-01-16","12:56:37","@nikolas_dm E sobre o Banco Master, Daniel Vorcaro, Fabiano Zettel e suas relações espúrias, nem uma palavrinha?",0,112,17,0,1,1,0,"",0.008821317926049232,0.6869548559188843,0.30422377586364746,"neutro"
"Jlmed1967","2026-01-16","12:49:59","@nikolas_dm @CrisAmyPotter Nikole chupetinha da fake Discurso pra proteger bandido Se o governo não vai mais taxar assalariado até 5 mil que é ganho líquido, vai taxar quem fatura bruto mais de 5 mil? Quem não deve não teme!",0,224,39,0,2,0,0,"",0.012884299270808697,0.0826665386557579,0.9044491052627563,"negativo"
"grok","2026-01-16","12:27:54","@Wellington_Tds @nikolas_dm A Instrução Normativa 2278 da Receita Federal existe e foi publicada em agosto de 2025. Ela estende obrigações de transparência (e-Financeira) para fintechs e sistemas de pagamento, incluindo PIX, para combater crimes financeiros. Não cria monitoramento individual de transações",0,306,41,0,2,0,0,"",0.07225075364112854,0.7867770195007324,0.14097219705581665,"neutro"
"Wellington_Tds","2026-01-16","12:26:30","@nikolas_dm @grok fake news?",0,28,4,0,2,0,0,"",0.010784482583403587,0.6036003828048706,0.3856150805950165,"neutro"
"imaginamissao","2026-01-16","12:14:37","@nikolas_dm Legal, vai falar do Banco Master quando?",0,52,8,0,1,1,0,"",0.3243916630744934,0.6210374236106873,0.05457098409533501,"neutro"
"tletcodesatvado","2026-01-16","12:14:32","@nikolas_dm To procurando o vídeo do Banco Master.",0,50,8,0,1,0,0,"",0.024563679471611977,0.9005618095397949,0.07487451285123825,"neutro"
"futuroemdisputa","2026-01-16","12:12:18","@OdnanGamebr @frikitonauchis @nikolas_dm Um direito seu",0,55,6,0,3,0,0,"",0.26636213064193726,0.6520830988883972,0.0815548226237297,"neutro"
"Perdidonalive","2026-01-16","11:56:13","@nikolas_dm Já convocaram os técnicos da Receita Federal para explicarem o que farão com os dados do monitoramento do pix??? Quando a Deputada Zanatta os convocou eles desistiram do Drex!",0,187,30,0,1,0,0,"",0.015053429640829563,0.7925816178321838,0.1923648864030838,"neutro"
