"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"normaferraz.meme","2025-09-09","22:12:51","E o Forro de São Paulo ??????",0,29,7,0,0,1,"",0,0.043861024081707,0.7997581958770752,0.15638074278831482,"neutro"
"efraimkos","2025-09-03","18:53:20","Abra o zóio meu povo, acordem, ainda dá tempo de fugir do comunismo 🙏🤝",0,70,14,2,0,16,"",0,0.22727061808109283,0.6593493223190308,0.11338001489639282,"neutro"
"nelma2280","2025-09-09","02:53:56","Rede Esgoto",0,11,2,0,0,1,"",0,0.005238223820924759,0.029587846249341965,0.9651739001274109,"negativo"
"renatosantos_rj","2025-09-03","18:53:23","Magnitsky na Globo urgente!!!!!!",0,32,4,0,0,479,"",1,0.044336628168821335,0.838973879814148,0.11668946593999863,"neutro"
"annae_suheza1836","2025-09-03","18:30:11","Magnitsk na Globo urgente.",0,26,4,0,0,15,"",0,0.06804188340902328,0.7217783331871033,0.21017979085445404,"neutro"
"estudante_renatoalves","2025-09-04","00:54:55","👏👏👏 Magnitsky na globo e todo o consórcio de rádio e televisão que apoia a ditadura no Brasil.",0,94,18,3,0,40,"",1,0.1915980577468872,0.587308943271637,0.221093088388443,"neutro"
"waldirtmargarido","2025-09-09","01:03:57","Seria muito bem vinda a aplicação da Lei Magnitsk ao diretor geral da Globo,bem como o diretor de jornalismo por montar pautas fraudulentas em apoio a ditadura do judiciário !!!",0,177,30,0,0,1,"",0,0.066128671169281,0.5816878080368042,0.35218346118927,"neutro"
"cicero.freire04","2025-09-07","23:22:07","A globo é o braço midiático do crime organizado.",0,48,9,0,0,3,"",0,0.022436372935771942,0.32601428031921387,0.6515493988990784,"negativo"
"cicer.rodrigues","2025-09-09","15:02:00","A Globo Precisa sim se conhecer a lei Magnitsky@ tramp. 🙏🇧🇷🇺🇸🇺🇸🔥",0,64,11,5,0,2,"",0,0.1509750485420227,0.6462541818618774,0.20277072489261627,"neutro"
"henriquecarvalho79","2025-09-09","21:29:52","@realdonaldtrump @donaldjtrumpjr This Brazilian television station called Rede Globo is, along with the current government, complicit in all the fake news lies and in always harming the right wing in the country and consequently Bolsonaro and his allies. It's time for this station to suffer under the Magnitsky Act.",0,316,49,0,2,1,"",0,0.06600280851125717,0.8453241586685181,0.08867312222719193,"neutro"
"guitodeschini","2025-09-04","00:30:20","Magnitsky já! Sou Professor, conservador, cristão e de direita. Trabalho diariamente convivendo e combatendo a militância de esquerda e posso enxergar, de dentro, o quanto o discurso de “tolerância”, “amor” e “inclusão” esconde imposição, censura, ódio e hipocrisia. Me posiciono com clareza, mesmo diante de ameaças, cancelamentos e perseguições. Já passei por inúmeros processos por perseguição, onde tentam não só retirar minha fonte de renda, mas minha paz e minha liberdade, tudo isso porque não aceito que manipulem as mentes das nossas crianças. Perdi muito por causa disso, mas ganhei algo que vale muito mais: minha consciência limpa e minha honra intacta. Estou aqui pelo meu país, pelo nosso presidente Bolsonaro e pelos valores que nos unem. Se tu também tem coragem de lutar pelo Brasil,valoriza a liberdade, a família e a verdade, me segue aí! CONTO COM VOCÊS! 🇧🇷💪🏼",0,879,140,2,0,484,"",28,0.023472575470805168,0.22710247337818146,0.7494248747825623,"negativo"
"pollyanaoliveira2022","2025-09-05","19:21:31","Só falou a verdade!👏👏👏👏🇧🇷🇺🇸",0,27,4,6,0,5,"",0,0.9259811043739319,0.058949463069438934,0.015069431625306606,"positivo"
"jhonatanmarino","2025-09-05","19:26:38","O glória 🙏",0,10,3,1,0,3,"",0,0.7321857213973999,0.24674317240715027,0.02107107639312744,"positivo"
"pintor_marques","2025-09-07","22:01:32","Meu irmão a globo sempre fez parte da quadrilha",0,47,9,0,0,1,"",0,0.030676649883389473,0.8710362911224365,0.09828710556030273,"neutro"
"ml.sants","2025-09-08","00:13:12","POVO BRASILEIRO A CULPA É DE VOCÊS, NÃO ASSISTAM NENHUM CANAL DE TELEVISÃO NEM HOJE, NEM AMANHÃ E NEM NUNCA MAIS. A LIBERDADE COMEÇA DIZENDO NÃO A TODAS AS EMISSORAS QUE FORAM CONIVENTES COM TODO ESSE SHOW DE HORROR E HIPOCRISIA DESDE AS ELEIÇÕES DO 08 DE JANEIRO DE 2022. NÃO DÊ IBOPE PARA O INIMIGO.",0,301,56,0,0,1,"",0,0.006003241986036301,0.017286963760852814,0.9767097234725952,"negativo"
"atitude_politica","2025-09-06","01:21:05","Não há legalidade na decisão do TSE de tornar inelegível o ex-presidente Jair Bolsonaro por 8 anos, com base na Lei Eleitoral (Lei n.º 9.504/1997) e no Código Eleitoral (Lei n.º 4.737/1965). A Constituição Federal estabelece que a inelegibilidade deve ser decretada por 2/3 da Câmara dos Deputados ou do Senado Federal (art. 53, § 1º). Além disso, a Lei 1079/50, sendo uma lei específica que trata da inelegibilidade de políticos, estabelece que a inelegibilidade deve ser decretada por decisão da Câmara dos Deputados ou do Senado Federal, com maioria de 2/3. A Lei Eleitoral (Lei n.º 9.504/1997) e o Código Eleitoral (Lei n.º 4.737/1965) não têm precedência sobre a Constituição Federal e a Lei 1079/50. Pelo contrário, a Constituição Federal e as leis específicas têm precedência sobre as leis gerais. Portanto, a decisão do TSE de tornar inelegível o ex-presidente Jair Bolsonaro por 8 anos, com base na Lei Eleitoral e no Código Eleitoral, pode ser questionada por ser inconstitucional e viola, pois assim feita usurpa a competência da lei 1079/50 e a Constituição não à legalidade, sim, inconstitucionalidade. Ao aplicar a lei eleitoral e o código eleitoral. Correção jurídica. A Constituição Federal estabelece que a inelegibilidade deve ser decretada por 2/3 da Câmara dos Deputados ou do Senado Federal (art. 53, § 1º). A Lei 1079/50 estabelece que a inelegibilidade deve ser decretada por decisão da Câmara dos Deputados ou do Senado Federal, com maioria de 2/3. A lei eleitoral (Lei n.º 9.504/1997) e o Código Eleitoral (Lei n.º 4.737/1965) não têm precedência sobre a Constituição Federal e a Lei 1079/50. Além disso, o artigo 85 da Constituição Federal estabelece que. Portanto, a decisão do TSE de tornar inelegível o ex-presidente Jair Bolsonaro por 8 anos pode ser anulada por ser inconstitucional em termos de legalidade e constitucionalidade, especialmente em relação ao artigo 85 da Constituição Federal e à Lei 1079/50. Bolsonaro Elegível. Você sabia se defesa do presidente Bolsonaro impetrar um um pedido de anulação com base que o TSE não seguiu o rito dos votos dos 2/3 do parlamento esse conluio do processo de inelegibilidade será anulado porque ele viola a lei 1079/50.",0,2196,357,0,0,4,"",0,0.0281883142888546,0.7238264083862305,0.24798528850078583,"neutro"
"ley.w4r","2025-09-06","19:34:33","@realdonaldtrump 🇺🇸🇧🇷",0,21,2,2,1,1,"",0,0.3957628011703491,0.5742911100387573,0.029946129769086838,"neutro"
"conceicaosrodrigs","2025-09-06","19:40:27","#MAGNITSKYNAGLOBO #MAGNITSKYNAGLOBO #MAGNITSKYNAGLOBO #MAGNITSKYNAGLOBO🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸🇧🇷🇺🇸",0,123,4,26,0,1,"",0,0.40724584460258484,0.5649580359458923,0.02779603749513626,"neutro"
"romulophilip.tattooart","2025-09-06","17:37:24","@realdonaldtrump magnitisk na GLOBO Rede Globo",0,46,6,0,1,0,"",0,0.028268536552786827,0.9421994686126709,0.029532065615057945,"neutro"
"helocosti","2025-09-06","17:49:56","Chegou a cavakaria🇺🇸🇧🇷 kl",0,25,4,2,0,1,"",2,0.2443087249994278,0.7069670557975769,0.048724185675382614,"neutro"
"diamante_riscado","2025-09-04","06:41:50","@potus @realdonaldtrump @realpfigueiredo08 @bolsonarosp IF REDE GLOBO IS NOT SEVERELY SANCTIONED, YOUR WORK WILL GO DOWN THE DRAIN. SAVE BRAZIL, PLEASE!",0,152,21,0,4,4,"",0,0.025476567447185516,0.9440897107124329,0.030433734878897667,"neutro"
"dinda_ferreira123","2025-09-06","16:01:44","@realdonaldtrump 🇧🇷🇺🇸 @potus 🙏",0,30,4,3,2,1,"",0,0.43305686116218567,0.5415024757385254,0.02544061467051506,"neutro"
"marlenefeitosa29","2025-09-06","14:42:16","VERDADE,MAS UMA HORA A MENTIRA VAI CAIR.",0,40,7,0,0,1,"",0,0.028874054551124573,0.3916350305080414,0.5794909000396729,"negativo"
"reinalzio","2025-09-06","13:56:58","@potus",0,6,1,0,1,1,"",0,0.2550087869167328,0.6558022499084473,0.08918894827365875,"neutro"
"reinalzio","2025-09-06","13:56:34","@realdonaldtrump",0,16,1,0,1,1,"",0,0.2550087869167328,0.6558022499084473,0.08918894827365875,"neutro"
"reinalzio","2025-09-06","13:55:34","❤️🇧🇷❤️🇺🇸❤️🇮🇱❤️",0,14,1,7,0,1,"",0,0.4414307475090027,0.5284703969955444,0.030098916962742805,"neutro"
"paulo.moreira.moreira","2025-09-06","13:43:20","#magnitskynaglobo",0,17,1,0,0,1,"",0,0.06862970441579819,0.9160768985748291,0.015293427743017673,"neutro"
"maia_adobe","2025-09-06","05:56:42","A oposição nao acha que tenha motivos suficientes para tomar medidas judiciais para esta emissora GLOBinho perder a concessão?",0,126,19,0,0,1,"",0,0.013118990696966648,0.4893900454044342,0.4974910318851471,"negativo"
"luciafilgueiras013","2025-09-04","10:49:55","Willian Boner vai para os EUA apresentar programa….BARRA ELE AI TRUMP",0,69,11,0,0,1,"",0,0.0781349390745163,0.8604024648666382,0.0614626370370388,"neutro"
"francy_ws","2025-09-05","20:08:37","Bolsonaro é o verdadeiro Presidente do Brasil",0,45,7,0,0,3,"",0,0.9242176413536072,0.06564263254404068,0.01013971772044897,"positivo"
"sandracesar2004","2025-09-05","18:28:51","Magnitsky na Globo!!!! 🙏🙌🙌🙌🙌🙌🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 Trump olha isso…. Vamos mostra sua força",0,80,11,11,0,2,"",0,0.5128217339515686,0.4644703269004822,0.02270788885653019,"positivo"
"celso_eli","2025-09-05","12:38:35","Até a Record alimenta a narrativa os republicanos são coniventes com toda essa farça dizem q estão abandonando o barco, vamos acompanhar os próximos episódios.",0,159,25,0,0,0,"",1,0.009208032861351967,0.10247788578271866,0.8883141279220581,"negativo"
"lopesalinete","2025-09-05","23:39:28","Fora pt é consórcios🇺🇸🇺🇸🇺🇸",0,26,4,3,0,1,"",0,0.15356434881687164,0.7668919563293457,0.07954366505146027,"neutro"
"helioapereira","2025-09-05","19:11:29","Concordo que devemos acabar com a globo, a começar com pressões a seus repórteres.",0,82,14,0,0,2,"",0,0.03111792355775833,0.58636873960495,0.38251328468322754,"neutro"
"mirian3690","2025-09-05","19:40:06","Se não fosse as redes sociais , agente mão saberia de nada,por isso querem calar",0,80,15,0,0,2,"",0,0.027825500816106796,0.5516507625579834,0.4205237030982971,"neutro"
"profvgjunior","2025-09-05","19:45:39","",0,0,0,0,0,2,"",0,0.0,1.0,0.0,"neutro"
"marc.iaaparecidajustjust","2025-09-05","19:47:13","👏👏👏👏👏👏👏👏👏",0,9,1,9,0,2,"",0,0.7605944275856018,0.20578402280807495,0.03362152725458145,"positivo"
"maffini.miguel","2025-09-05","19:50:35","Alexandre de Morais, e só cobrar os impostos da globo eles ficam contra o pt",0,76,15,0,0,2,"",0,0.03571837767958641,0.3851340711116791,0.5791475772857666,"negativo"
"edsondesouzalimajmsp","2025-09-05","20:08:19","#magniskynaglobo",0,16,1,0,0,3,"",0,0.07733786106109619,0.9086001515388489,0.01406201533973217,"neutro"
"margarethparanhos","2025-09-05","20:20:18","Magnisk já globo",0,16,3,0,0,1,"",0,0.03261629492044449,0.9557485580444336,0.01163520198315382,"neutro"
"ra.iney26","2025-09-05","20:47:24","Quem merece essa lei Magnitski e William Bonner que como Editor chefe foi o responsável pelo regime da ditadura.Agora está saindo do Brasil livre para Estado unidos Opressor da liberdade.. Entendedores entenderão",0,212,32,0,0,1,"",0,0.0821274146437645,0.3015751540660858,0.6162973642349243,"negativo"
"isaacelias487","2025-09-05","20:47:48","O geito é o Trump dar um cala boca pesado",0,41,10,0,0,1,"",0,0.019373619928956032,0.23052595555782318,0.7501004338264465,"negativo"
"figueiranazare","2025-09-05","20:49:50","Nem Globo e nenhuma que faça parte da grande mídia.",0,51,10,0,0,1,"",0,0.01757691614329815,0.4863009452819824,0.4961221516132355,"negativo"
"joaoluiz2512","2025-09-05","21:08:24","👏👏👏👏👏👏👏",0,7,1,7,0,1,"",0,0.7605944275856018,0.20578402280807495,0.03362152725458145,"positivo"
"claudiomarnazario","2025-09-05","21:16:20","👏👏👏👏🇧🇷🇺🇸",0,8,1,6,0,1,"",0,0.7131876349449158,0.2574329078197479,0.029379431158304214,"positivo"
"neuzelijosedesouza","2025-09-05","21:23:43","Que chegue logo,essa emissora está passando da hora de pagar por todos os seus crimes!!!",0,88,15,0,0,1,"",0,0.006020438391715288,0.012407288886606693,0.9815722703933716,"negativo"
"katiusciasali","2025-09-05","21:37:15","Magnitsky no Alcolumbre e no Motta. Aí as coisas vão andar",0,58,11,0,0,1,"",0,0.08665763586759567,0.859599232673645,0.053743064403533936,"neutro"
"rubens.casado","2025-09-05","21:24:24","Ja era....",0,10,2,0,0,0,"",0,0.07487323135137558,0.5934925079345703,0.3316342234611511,"neutro"
"antonioalmeida1970","2025-09-05","21:37:43","👏👏👏🇧🇷🇧🇷🇧🇷 é isso",0,16,3,6,0,1,"",0,0.7575847506523132,0.21699413657188416,0.02542109601199627,"positivo"
"neniltonr.costa","2025-09-05","21:40:27","🌅💯🇧🇷🇧🇷🇧🇷🇺🇸🇺🇸🇺🇸🤔🦾👀",0,17,1,11,0,1,"",0,0.38232189416885376,0.5798873901367188,0.037790726870298386,"neutro"
"antoniosardoneli","2025-09-05","21:51:30","Prova maior foi assustar todos os brasileiros no período da covid",0,65,11,0,0,1,"",0,0.025743504986166954,0.81094890832901,0.16330751776695251,"neutro"
"rosangelamartins.br","2025-09-05","21:53:56","Magnitsky pra todos e anistia já muitas injustiças",0,50,8,0,0,1,"",0,0.012448789551854134,0.5320672392845154,0.4554840326309204,"neutro"
"celsomodesto1250","2025-09-05","21:54:00","15 bilhões ajudou a parcialidade",0,32,5,0,0,1,"",0,0.024623576551675797,0.8742594718933105,0.10111687332391739,"neutro"
"francisco.s.silva.585","2025-09-05","22:01:09","Pois é",0,6,2,0,0,1,"",0,0.04328809306025505,0.7153084874153137,0.24140334129333496,"neutro"
"anaclaudiadossantosrozendo","2025-09-05","22:03:26","Essa emissora é do inferno.",0,27,5,0,0,1,"",0,0.05122099071741104,0.054918792098760605,0.8938602209091187,"negativo"
"danielvieiradoasantos","2025-09-05","22:10:54","Muito bom",0,9,2,0,0,1,"",0,0.9928717017173767,0.005489646457135677,0.0016386398347094655,"positivo"
"pratajoaobatista","2025-09-05","22:05:21","Tomara..",0,8,1,0,0,1,"",0,0.047760993242263794,0.1826108992099762,0.76962810754776,"negativo"
"soniaferrs12","2025-09-05","22:13:28","Magnitsky para a Globo",0,22,4,0,0,1,"",0,0.014246108941733837,0.9682739973068237,0.017479799687862396,"neutro"
"rosafernandes28","2025-09-05","22:13:44","🔥🔥🇺🇸🙏🇧🇷",0,7,1,5,0,1,"",0,0.46856722235679626,0.49632528424263,0.035107553005218506,"neutro"
"evanaldo.araujo","2025-09-05","22:17:38","#MAGNITSKY NA GLOBO JA",0,22,4,0,0,1,"",0,0.03774373233318329,0.931688129901886,0.030568137764930725,"neutro"
"glaucia.pereira.92798","2025-09-05","19:36:44","Bem vinda ao Brasil Lei Magnistyk!! #SomosTodosTrump",0,52,7,0,0,3,"",0,0.11199396103620529,0.8661803007125854,0.021825656294822693,"neutro"
"maxvaltermedeiros","2025-09-05","18:18:29","🇧🇷🇧🇷🇧🇷🇧🇷🙏🙏",0,10,1,6,0,1,"",0,0.575671911239624,0.38505589962005615,0.03927220404148102,"positivo"
"suelencrist91","2025-09-05","18:05:56","🆘🇧🇷🆘🆘🇧🇷🗽🇺🇸🆘",0,11,1,8,0,1,"",0,0.6009110808372498,0.365827739238739,0.03326123207807541,"positivo"
"uires_chester","2025-09-05","18:14:11","Sonho de todos ser Humano 🙌🙌",0,28,6,2,0,1,"",0,0.9394862651824951,0.05452807620167732,0.005985635798424482,"positivo"
"suelivalverdee","2025-09-05","18:37:29","Globo tá ganhando dinheiro pra isso",0,35,6,0,0,1,"",0,0.02068467065691948,0.18707986176013947,0.7922354936599731,"negativo"
"m_barbosaxxx","2025-09-05","18:35:33","🔥🇧🇷🇺🇸",0,5,1,3,0,1,"",0,0.43223822116851807,0.5304171442985535,0.03734465688467026,"neutro"
"anacleifernandes","2025-09-05","18:40:36","Misericórdia meu Deus da Nação Brasileira 🙏🇧🇷🇧🇷🇧🇷🇧🇷",0,51,7,5,0,1,"",0,0.19387651979923248,0.20412999391555786,0.6019935011863708,"negativo"
"eugenioclaudiosoares","2025-09-05","18:46:31","Verdade na sua mais perfeita forma.",0,35,6,0,0,1,"",0,0.9720930457115173,0.024434231221675873,0.0034727100282907486,"positivo"
"wilmaskin","2025-09-05","18:50:24","Isso é a mais pura verdade. Minha mãe e manipulada por essa emissora, ela tem 81 anos. Dias destes conversando com ela eu fiquei pasma dela defendendo o Lula é xingando o Bolsonaro. Eu perguntei onde ela estava ouvindo tanta mentira, ela disse no JN🔥",0,250,45,1,0,1,"",0,0.601637601852417,0.1366540491580963,0.2617082893848419,"positivo"
"leosouzaoliveira66","2025-09-20","17:38:06","Todas as emissoras que sustentam o governo têm que receber a magnistk.",0,70,12,0,0,0,"",0,0.09757403284311295,0.740216076374054,0.16220992803573608,"neutro"
"mariaamelia_tuty","2025-09-17","17:57:01","São os povos mal instruídos",0,27,5,0,0,0,"",0,0.011801832355558872,0.12686876952648163,0.8613293766975403,"negativo"
"luciahelenaalmeidafonseca","2025-09-12","03:07:20","Já tirei a sintonia da globo das minhas TV desde 2019 qdo começou colocar terror na população mostrando aqueles monte de covas no covid. Só ainda assiste a globo quem não tem condições de ter uma TV por assinatura e vcs sabem quem são",0,234,44,0,0,0,"",0,0.009080405347049236,0.02758043445646763,0.9633391499519348,"negativo"
"mauronascimento87","2025-09-11","01:34:04","No metal tocaram fogo em uma emissora comunista",0,47,8,0,0,0,"",0,0.009052008390426636,0.6304296255111694,0.36051836609840393,"neutro"
"mariamargaridasantosde","2025-09-10","22:40:23","Cadê Elon Musk, p comprar a globo?",0,34,7,0,0,0,"",0,0.05269336700439453,0.669765830039978,0.27754083275794983,"neutro"
"soaresedinamar","2025-09-09","21:59:14","🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇺🇸🇺🇸🇺🇸",0,16,1,8,0,0,"",0,0.5633965730667114,0.40339916944503784,0.03320416808128357,"positivo"
"sergioluisferreiracoutinho","2025-09-09","21:20:44","👏👏👏",0,3,1,3,0,0,"",0,0.7605944275856018,0.20578402280807495,0.03362152725458145,"positivo"
"alexguimaraesmoreira","2025-09-09","21:09:20","A Globo é o câncer do Brasil",0,28,7,0,0,0,"",0,0.0051137362606823444,0.006569571327418089,0.9883167147636414,"negativo"
"pessanhamanoel","2025-09-09","20:38:14","Mas vai chegar a hora que essa Globo lixo vai para o inferno.",0,61,13,0,0,0,"",0,0.0031974392477422953,0.010170582681894302,0.9866320490837097,"negativo"
"raquelmendesreis","2025-09-09","19:52:05","Esse regime tem uma emissora pra plantar narrativas mentirosas. Essa emissora globo é a base que sustenta esse sistema podre da extrema esquerda.",0,145,23,0,0,0,"",0,0.00405591307207942,0.01887110061943531,0.9770729541778564,"negativo"
"mariliacondecvo","2025-09-09","17:51:53","Rede nojo",0,9,2,0,0,0,"",0,0.003620116738602519,0.0034910989925265312,0.9928888082504272,"negativo"
"aureliann_o","2025-09-09","17:35:29","@vitorvanorthon",0,15,1,0,1,0,"",0,0.2550087869167328,0.6558022499084473,0.08918894827365875,"neutro"
"vieirajoaodesousa","2025-09-09","17:11:09","GLOBO LIXO TEM QUE SER PUNIDO",0,29,6,0,0,0,"",0,0.0037149081472307444,0.005561616271734238,0.9907234311103821,"negativo"
"celiaguimaraes17","2025-09-09","15:53:26","🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸👏👏👏👏👏👏👏👏👏👏🙏",0,35,1,23,0,0,"",0,0.6679366827011108,0.29824304580688477,0.03382027521729469,"positivo"
"ziemontbe","2025-09-09","15:41:46","🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,10,1,5,0,0,"",0,0.5900014042854309,0.3767241835594177,0.03327446058392525,"positivo"
"aminassilva","2025-09-09","15:26:17","🙌🙌🙌🙌🙌",0,5,1,5,0,0,"",0,0.40948575735092163,0.5447133779525757,0.045800935477018356,"neutro"
"jadsonmendesluiz","2025-09-09","15:25:48","Globo lixo",0,10,2,0,0,0,"",0,0.003577696392312646,0.0038357609882950783,0.9925865530967712,"negativo"
"thomaz.pr","2025-09-09","13:53:20","Já não assisto globolixo a mais de 7 anos. Mas tenho um sonho de que não morrei antes de ver essa emissora fechada.",0,115,23,0,0,0,"",0,0.10393014550209045,0.24213892221450806,0.6539309620857239,"negativo"
"dilmateixeiraalvares","2025-09-09","11:23:22","A globo ganha pra isso.",0,23,5,0,0,0,"",0,0.029457315802574158,0.07848470658063889,0.8920579552650452,"negativo"
"guidesena","2025-09-09","10:41:26","Globolixo",0,9,1,0,0,0,"",0,0.007131609600037336,0.04662097990512848,0.946247398853302,"negativo"
"alexandrejonis","2025-09-09","10:33:55","A Globo é uma organização criminosa.",0,36,6,0,0,0,"",0,0.00836486928164959,0.043852999806404114,0.9477820992469788,"negativo"
"empreendedora.soniamelo","2025-09-09","09:35:34","#globolixo👈👎👎👎👎",0,15,1,5,0,0,"",0,0.08034102618694305,0.6090555191040039,0.31060346961021423,"neutro"
