"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"deborahssoares31","2025-09-19","20:53:23","⸻ É doloroso ver o nosso país nessa situação, com a prisão do Bolsonaro. Como alguém de direita, sinto tristeza, mas também enxergo um chamado para reflexão. Precisamos transformar essa dor em força, aprender com os erros e nos unir de forma inteligente, sem ódio, mas com estratégia e fé. O Brasil merece dias melhores, e eles virão, se não desistirmos da verdade, da justiça e da esperança. Podem tentar calar líderes, mas nunca vão calar um povo que acredita na verdade e tem esperança em dias melhores.",0,506,88,0,0,2,"",0,0.15653365850448608,0.22945266962051392,0.6140137314796448,"negativo"
"jpaulobrandao_","2025-09-25","03:51:50","Queria saber um projeto de relevância dele para o país nos 28 anos enquanto Deputado Federal 🤔",0,94,17,1,0,174,"",14,0.02567334473133087,0.7433130741119385,0.23101352155208588,"neutro"
"diwlley.weu","2025-09-25","12:55:46","👏👏 força nosso presidente! Que o senhor possa te honrar onde quer que vc esteja 🙌",0,81,16,3,0,3,"",0,0.9299784898757935,0.06026863679289818,0.00975288636982441,"positivo"
"ellemarie_bailey","2025-10-09","22:56:56","🇧🇷",0,2,1,1,0,5,"",0,0.37382668256759644,0.601137638092041,0.02503560297191143,"neutro"
"katiaciaraujo","2025-09-20","03:56:15","🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,18,1,9,0,1,"",0,0.6368655562400818,0.329060822725296,0.034073591232299805,"positivo"
"miih_a_p","2026-01-10","02:18:06","😢😢😢😢 Ó Senhor dos exércitos, o Brasil Clama por ajuda, o mundo pede socorro, Pai. 😢",0,83,16,5,0,5,"",0,0.02028307132422924,0.020119240507483482,0.9595977663993835,"negativo"
"sophia_shass","2025-09-19","13:11:14","Eu nunca tinha visto isso na minha vida Um homem ser tão massacrado por um sistema como Bolsonaro. Força e fé",0,109,21,0,0,3,"",0,0.6584203243255615,0.23006610572338104,0.11151354759931564,"positivo"
"azevedo_claudir","2025-11-22","00:40:25","Desistir jamais 22🇧🇷🇧🇷🇧🇷💚",0,25,3,4,0,5,"",0,0.7215242385864258,0.2637272775173187,0.014748455956578255,"positivo"
"vinizn_sousa","2025-10-29","19:36:32","Vejo os comentários contra aqui, mas sei que se está incomodando está no caminho certo.",0,87,15,0,0,4,"",0,0.48099470138549805,0.3886179029941559,0.13038739562034607,"positivo"
"pabllo_alvez","2025-09-19","14:51:15","E a pec da blindagem ?",0,22,6,0,0,2,"",2,0.020229510962963104,0.6699826717376709,0.3097878098487854,"neutro"
"wandersonwilliam88","2025-09-20","09:38:56","Sinto uma vergonha ter amigos que seguem esse cara sinceramente 🤮",0,65,11,1,0,2146,"",110,0.003933536354452372,0.004465083591639996,0.9916014075279236,"negativo"
"livia._oliveira13","2025-10-05","12:22:54","Ele pegando o discurso do chat gpt kkkkkkkkk, queria ser a ""humilde e simples"" com mais de 50 imóveis. Vou considerar que ele fez esse vídeo na ironia, pq não tem condiçãoooooo",0,176,32,0,0,79,"",2,0.07972339540719986,0.21703599393367767,0.7032405734062195,"negativo"
"gimatosinfluencer","2025-09-19","19:03:31","🇧🇷🇧🇷🇧🇷🇧🇷",0,8,1,4,0,1,"",0,0.5799937844276428,0.387315958738327,0.03269027918577194,"positivo"
"jemartinhago","2025-11-23","11:59:28","Nosso presidente!!! Ainda não acabou!!!",0,39,5,0,0,18,"",1,0.21550680696964264,0.7587344646453857,0.025758706033229828,"neutro"
"danigdcorrea","2026-01-21","01:48:07","LIBERDADE BRASIL 🗽🇧🇷🫶👊 LIBERTEM BOLSONARO 🇧🇷🇧🇷",0,46,6,6,0,2,"",0,0.6759355664253235,0.2990916967391968,0.024972757324576378,"positivo"
"je.smachado","2025-10-30","15:29:30","Não saiu do exército não.. foi expulso.",0,39,7,0,0,14,"",0,0.028558170422911644,0.7910788655281067,0.1803630143404007,"neutro"
"ritsantos2010","2025-11-09","18:37:31","E as jóias sauditas? 😂😂😂😂😂😂😂",0,28,5,7,0,3,"",1,0.7027409672737122,0.24193157255649567,0.05532744526863098,"positivo"
"centroautomotivopedrinho","2025-09-27","21:50:23","E ainda tem gente que tem coragem de falar que esse homem não fez nada quando esteve no governo , pegou o país quebrado pelos 16 anos de governo do PT e ainda enfrentou as dificuldades financeiras de uma pandemia e não deixou que o país quebrasse , ele foi simplesmente o melhor presidente que o Brasil já teve 💚🇧🇷🔥🙏",0,316,60,4,0,6,"",1,0.9144615530967712,0.05068793520331383,0.0348505936563015,"positivo"
"grazielesantos_19","2026-01-10","23:54:49","É de arrepiar!!!! Gente do vamos abrir os olhos, há tempo de evitar situações graves e lamentáveis no nosso Brasil 😢. O Jesus desvenda os olhos do teu povo. Gente, é só ver quem é favor do Bolsonaro 🥺 somos e seremos com vc Bolsonaro. Oramos pelo nosso Brasil e pela sua vida. 🙏🏻🇧🇷🇧🇷🙏🏻",0,285,54,6,0,1,"",0,0.8169662952423096,0.11728579550981522,0.06574796140193939,"positivo"
"oficial_mcwill","2025-10-04","10:07:34","Filme de terror e texto do chat Igpt 😂😂😂",0,40,9,3,0,8,"",0,0.630165696144104,0.2952975034713745,0.07453678548336029,"positivo"
"rickallvez","2025-09-24","18:46:48","Saiu do exército? Kkkkk foi expulso né",0,38,7,0,0,967,"",20,0.01501590758562088,0.8297726511955261,0.15521140396595,"neutro"
"chrisbastospsicopedagoga","2025-10-31","03:39:15","Carta aberta a Jair Bolsonaro Jair Bolsonaro, O senhor tem mais de 25 anos de vida política e, sinceramente, é difícil encontrar um legado. Nenhum projeto relevante, nenhuma lei aprovada de sua autoria, nada que realmente tenha transformado a vida do povo brasileiro. Foram décadas de discursos vazios, de provocações, de insultos mas não de trabalho. No dia do impeachment da presidenta Dilma Rousseff, o senhor escolheu homenagear o torturador dela e ainda desejou que ela morresse de câncer. Uma fala fria, cruel e sem arrependimento. O mais assustador é ver que, mesmo assim, tantas pessoas especialmente mulheres e ainda o admiram. Como podem venerar um homem que exalta a tortura de outra mulher? Eu sei por que o senhor arrastou multidões. Não foi por mérito, foi pelo discurso de ódio. O medo do “fantasma do comunismo” que nem sequer existe. E, claro, o uso estratégico do lema “Deus, pátria e família”. Essa foi a cereja do bolo. Falar em nome de Deus sempre foi um prato cheio para manipular corações e mentes, mesmo que o senhor, em essência, jamais tenha refletido os valores cristãos que tanto invoca. O senhor se apresentou como homem de fé, mas a boca que dizia o nome de Deus também proferia ofensas, palavrões e preconceitos. O homem que se batizou no Rio Jordão não renasceu de verdade , porque suas atitudes sempre revelaram o contrário. Antes de encerrar, deixo o meu “agradecimento” ao autoproclamado imorrível, imbroxável e incomível , por sua condução desastrosa da pandemia, que custou a vida de mais de 700 mil brasileiros. Chamou de “gripezinha” o que destruiu famílias inteiras. Assino esta carta com total desprezo, Chris 💞",0,1652,277,1,0,27,"",5,0.03325410187244415,0.12822984158992767,0.8385159969329834,"negativo"
"vally.barbosa","2025-09-24","11:56:25","“Sem nunca se envolver em escândalos de corrupção” Ele tá de tornozeleira pq é inocente? 😂😂😂",0,92,16,3,0,768,"",50,0.39494872093200684,0.45496290922164917,0.15008831024169922,"neutro"
"estudospreta","2025-09-25","05:39:50","Mano, se nada der certo, abre um circo, 🤡 pq de palhaçada tu entende! 🤦🏾‍♀️",0,75,15,2,0,114,"",10,0.02461627498269081,0.09676200896501541,0.8786216974258423,"negativo"
"anamsr.rj","2025-09-19","06:41:22","Quanto teatro! Trabalhar pelo povo que é bom nada!",0,50,9,0,0,923,"",6,0.012266444973647594,0.02390206977725029,0.9638314843177795,"negativo"
"montagnano_sp","2025-10-04","01:14:10","Bolsonaro, tentou dar um golpe de estado e foi condenado. FIM",0,61,11,0,0,257,"",8,0.009332614950835705,0.07187122851610184,0.918796181678772,"negativo"
"thedanilotisiotto","2025-11-07","15:15:05","Quanta merda num vídeo só.",0,26,5,0,0,12,"",2,0.0038526859134435654,0.0055744037963449955,0.9905728697776794,"negativo"
"nycoly_ly","2025-11-08","15:49:27","ai coitadinho do moço bonzinho de sorriso espontâneo",0,52,8,0,0,25,"",5,0.20371238887310028,0.13801512122154236,0.6582724452018738,"negativo"
"a.cris.araujo","2026-01-04","16:33:46","Como é fácil manipular o gado! Chupetinha apelando é o gado achando lindo. Misericórdia!",0,88,14,0,0,1,"",0,0.0054940409027040005,0.013145795091986656,0.9813601970672607,"negativo"
"portaldowill","2025-10-17","16:18:04","🇧🇷 TENHO CERTEZA NÃO FOI SÓ EU QUE ME EMOCIONEI COM ESSA CARTA AO NOSSO ETERNO PRESIDENTE 🙌",0,91,18,2,0,7,"",0,0.9614172577857971,0.03311647102236748,0.005466258618980646,"positivo"
"lorenamartinsb","2025-12-06","16:33:20","🇧🇷💚🔥👏😢",0,6,1,5,0,1,"",0,0.33680927753448486,0.3684295415878296,0.29476121068000793,"neutro"
"liviahlima13","2025-10-25","21:28:55","Fala agora sobre vc que só vota contra o povo 😮",0,47,11,1,0,15,"",1,0.016223466023802757,0.1387452334165573,0.8450313210487366,"negativo"
"barro_vermelhu","2025-11-24","16:26:42","Que as mãos de Deus CAIA SOBRE TODOS VOCES COM JUSTIÇA! AMÉM! QUE NENHUM BANDIDO SAIA ILESO AMÉM!",0,97,18,0,0,2,"",0,0.8356415033340454,0.10643278062343597,0.0579257532954216,"positivo"
"boniattivinicio","2025-09-20","14:29:53","Quando narrativas não representam as ações.",0,43,6,0,0,0,"",0,0.014367788098752499,0.8203157782554626,0.16531649231910706,"neutro"
"leleo.airsoft","2025-11-27","02:24:13","🔥🙏 NÃO IGNORE ESTA ORAÇÃO PARA A SOLTURA DE JAIR BOLSONARO!! 🙏🔥 Se você deseja um mês abençoado, cheio de proteção, vitória e milagres, leia isso com fé! ✨🙌 Hoje fazemos uma corrente poderosa de oração por Jair Messias Bolsonaro 🙏🇧🇷 Que Deus traga luz, verdade, força e justiça sobre a vida dele. Para todos que acreditam que ele enfrenta momentos difíceis e possíveis injustiças, que o Senhor abra caminhos, derrube muralhas e traga libertação de tudo aquilo que não vem da verdade divina. ✝️✨🔥 Envie esta mensagem para 10 pessoas especiais, quem nao compartilhar vai morrer dia 1 de janeiro de 2026 as 22:22 💛 Que cada uma receba paz, amor, proteção e um milagre neste mês! 🌟✨ E que a mão de Deus esteja sobre aqueles que clamam por justiça. Deus é fiel. Deus vê tudo. Deus age na hora certa. 🙏💛🔥 Amém. ✝️✨",0,808,146,19,0,2,"",1,0.5283315777778625,0.4284919500350952,0.043176520615816116,"positivo"
"danielegarcia","2025-11-23","18:09:43","E as trevas se levanta diante de um homem que carrega luz e Deus no seu coração. A justiça virá, eu creio 🙏🏼",0,108,23,1,0,3,"",0,0.675693929195404,0.30378425121307373,0.020521728321909904,"positivo"
"gomessimael.022","2025-11-26","15:39:54","🇧🇷🇧🇷",0,4,1,2,0,1,"",0,0.5246085524559021,0.4419184923171997,0.03347291052341461,"positivo"
"aptoo102","2025-10-30","03:52:21","🇧🇷🇧🇷🇧🇷🇧🇷💚",0,9,1,5,0,2,"",0,0.7306661605834961,0.24799714982509613,0.02133670449256897,"positivo"
"tbuques","2025-09-20","13:13:43","Vídeo de voto da PEC da blindagem nada né?",0,42,9,0,0,29,"",0,0.012414206750690937,0.3997761309146881,0.5878096222877502,"negativo"
"josuevalim","2025-09-26","00:10:29","Eu só vim ver realmente o que é direita e esquerda de verdade quando Bolsonaro nos deu essa clareza em todo Brasil. Felizmente não tem como desver essa grande diferença. A Direita tem que prevalecer",0,198,35,0,0,2,"",0,0.9458727836608887,0.03907480090856552,0.015052464790642262,"positivo"
"martinhopersonal","2025-11-03","03:45:05","Vamos corrigir essa fala. Ele nao saiu do exercito, foi expulso por soltar bombas no quartel. Um atentado terrorista. Segundo corrupção existia sim as rachadinhas eram práticas comum no gabinete dele.",0,200,31,0,0,4,"",0,0.008457106538116932,0.11936339735984802,0.8721795678138733,"negativo"
"raqdelbr","2025-09-22","03:17:46","Sem anistia! 🇧🇷 Sem blindagem! 🇧🇷 JB27-BN26-AG24-AT24-AH21-PS19-AR16-MC02 🇧🇷",0,76,8,3,0,2,"",0,0.061048224568367004,0.8741060495376587,0.06484564393758774,"neutro"
"austradigital","2025-11-17","18:42:54","🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 PALHAÇO!",0,45,2,36,0,1,"",0,0.4246097803115845,0.24084962904453278,0.33454060554504395,"positivo"
"izak_alguma_coisa","2025-11-13","16:19:55","Que Nicolas se foda muito",0,25,5,0,0,0,"",2,0.19349054992198944,0.31818509101867676,0.4883243143558502,"negativo"
"lidi.castroo","2025-09-21","17:55:14","Deus tenha misericórdia da nossa nação 🇧🇷e sustente a família Bolsonaro 🙏💚",0,74,12,3,0,0,"",1,0.5535306930541992,0.338198184967041,0.10827116668224335,"positivo"
"_c444_r","2025-11-10","16:37:11","que apodreça na cadeia",0,22,4,0,0,0,"",1,0.007061291020363569,0.018434133380651474,0.9745046496391296,"negativo"
"allassadam","2025-09-20","07:41:53","Lindas e sábias palavras ❤️",0,27,5,1,0,28,"",0,0.9918993711471558,0.005771361291408539,0.00232923892326653,"positivo"
"elainesimao.simao","2025-11-09","22:33:06","@nikolasferreiradm #AnistiaJa#",0,30,2,0,1,0,"",0,0.04121628403663635,0.9361090660095215,0.02267463132739067,"neutro"
"magalhaess.03","2025-09-23","03:42:38","Baba ovo de Bolsonaro",0,21,4,0,0,174,"",1,0.010987108573317528,0.04866904765367508,0.9403438568115234,"negativo"
"raquel_cardosoof","2025-11-06","17:45:07","Tamos juntos , que seja @nikolasferreiradm ou @jairmessiasbolsonaro como o nosso futuro presidente. 💚🇧🇷👏🏼",0,105,14,3,2,1,"",0,0.27860453724861145,0.6953251361846924,0.02607041411101818,"neutro"
"alessandrapinheiro465","2025-09-19","20:17:14","Que o Senhor Deus abençoe nosso Presidente Bolsonaro 🇧🇷🇧🇷🇧🇷 ""Os ímpios ainda não perceberam, mas um dia a festa deles vai acabar. Terão que dar contas ao Rei Todo poderoso. Ouvirão o julgamento de culpa, e ficarão aterrorizados. Todo inimigo de Deus e de seu povo será destruído. terão o que merece! ""Que o Senhor retribua ao que fez esse mal como ele merece."" 2 Sam 3:39 ""O que semeia injustiça, colhe a desgraça..."" Pv 22:8 Muitas vezes os justos parecem ser superados pelos ímpios...mas não cometa o erro de ver as coisas como estão agora e pensar que ficarão assim. A verdade é que Deus ainda está no Seu trono. Ele corrigirá todas as injustiças. Ele vingará os que são seus, Ele exaltará os justos. Exercerá julgamento sobre os que se opõem a eles e aos seus caminhos."" Nancy Demoss Wolgemuth❤️ este é o mundo do nosso Pai muitas corporações, governos e grupos, podem reivindicar partes desse globo, mas ele pertence Àquele que o criou.",0,941,166,4,0,3,"",0,0.16164933145046234,0.3900660574436188,0.4482845962047577,"negativo"
"mirian_justi","2025-09-19","21:04:58","Cria vergonha na cara , seu ridículo.",0,37,7,0,0,7,"",0,0.003939351532608271,0.006463105324655771,0.9895976185798645,"negativo"
"mayraalx","2025-10-30","23:23:49","🤮🤮🤮🤮🤮",0,5,1,5,0,1,"",0,0.030190277844667435,0.042609356343746185,0.9272003769874573,"negativo"
"chriistian_martins","2025-10-07","01:12:05","Saiu do exército ? Foi expulso esse marginal.",0,45,8,0,0,4,"",0,0.004089090507477522,0.03733629360795021,0.9585745930671692,"negativo"
"nicolaicarlinha","2025-10-25","14:48:42","O PRESIDENTE DO BRASIL É JAIR MESSIAS BOLSONARO! DEUS É PAI E ESTÁ NO CONTROLE DE TUDO COM A VERDADE! FÉ NO TEMPO DE DEUS! 🙏🏼🙇🏻‍♀️🙌🏻🇧🇷💚💛⏳️🫡",0,139,26,8,0,1,"",1,0.9334639310836792,0.060245588421821594,0.00629046093672514,"positivo"
"ig__beatriz","2025-09-19","13:49:51","Vai mamar na baixa da egua, fresco",0,34,7,0,0,2,"",0,0.006438614800572395,0.01866510882973671,0.974896252155304,"negativo"
"claudiodinho0202","2025-10-25","06:43:39","A extrema direita só dá tiro no próprio pé e só triunfa em cima do CAOS CONGNITIVO, rebanho de retartados mentais!😡",0,115,21,1,0,0,"",1,0.0041041127406060696,0.009500089101493359,0.9863957166671753,"negativo"
"thamy_sousal","2025-10-29","22:33:48","💚🇧🇷💚🇧🇷💚🇧🇷💚🇧🇷",0,12,1,8,0,1,"",0,0.788093090057373,0.1911052018404007,0.020801719278097153,"positivo"
"zehborda","2025-10-25","14:02:11","Fica tranquilo, Chupeta… o seu ídolo defensor de torturador e ditadura, que teve mais de 20 anos de parlamento e nunca aprovou um projeto.. esse gênio aí! O fim dele está próximo. E nao adianta soluçar ou fingir que tá dodói. Vai ser preso.",0,240,44,0,0,3,"",8,0.03205637261271477,0.069855697453022,0.8980879783630371,"negativo"
"priscyllapnb","2025-10-27","02:00:34","Deus é pelo povo brasileiro!!!🇧🇷 Sem Anistia!!!🇧🇷 Bolsonaro preso!!",0,67,9,2,0,2,"",0,0.21786993741989136,0.6951299905776978,0.0870000422000885,"neutro"
"guifolko","2025-10-28","15:04:00","Golpist4. . Milici4no V4G4BUNDO",0,31,4,0,0,1,"",0,0.01036943681538105,0.03836245462298393,0.9512681365013123,"negativo"
"edgar_oliveira25","2025-10-29","02:50:25","Saudades Bolsonaro💚🙏🇧🇷",0,22,2,3,0,1,"",0,0.289742648601532,0.12013163417577744,0.5901257395744324,"negativo"
"edgar_oliveira25","2025-10-29","02:50:32","Jair Bolsonaro 😍",0,16,3,1,0,1,"",0,0.9854612946510315,0.013244298286736012,0.0012944659683853388,"positivo"
"derickcastro_of","2025-10-29","14:09:09","Viva o Brasil 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,24,4,5,0,1,"",0,0.861427366733551,0.1267002373933792,0.01187237910926342,"positivo"
"dr.danyelmelo","2025-09-21","18:05:53","ARREPENDIDOS! Três deputados já pediram desculpas pela PEC da Bandidagem: Pedro Campos entrou com mandado de segurança no STF, uma deputada pediu para sair do União Brasil e outro também se retratou. Mas e o Nikolas Ferreira? Vai continuar defendendo essa PEC que favorece bandidos ou vai se retratar com o Brasil? VAMOS MARCAR O NIKOLAS!",0,338,56,0,0,2,"",0,0.014386110007762909,0.071531742811203,0.9140820503234863,"negativo"
"dr.danyelmelo","2025-09-19","19:24:51","ESCÂNDALO! 🚨 O deputado Nicolas Ferreira, que defendeu a PEC da Bandidagem e o voto secreto para blindar parlamentares, aparece de novo ligado a figuras nada republicanas. ➡️ Um primo já foi preso por tráfico de drogas. ➡️ Agora, apoiou Gilberto Horta, preso pela PF por corrupção, lavagem de dinheiro e crimes ambientais.",0,322,53,3,0,4,"",0,0.0141195273026824,0.07274823635816574,0.9131322503089905,"negativo"
"ranyelgomes.adv","2025-09-20","20:44:09","E a #pecdabandidagem ??",0,23,4,0,0,150,"",0,0.036076921969652176,0.8414480090141296,0.12247510254383087,"neutro"
"anamariadapaixaoferreira","2025-10-28","16:09:18","Deus está contigo Bolsonaro não temas segue adiante confia em Deus e vai pois Deus não abandona os seus ##…vamos Brasil. Orando juntos venceremos Deus é maior",0,158,27,0,0,2,"",0,0.5742203593254089,0.380279541015625,0.04550015553832054,"positivo"
"angelicaloanne","2025-10-28","22:27:40","💚🇧🇷🇧🇷Deus abençoe salva nosso presidente à justiça dele vem do céu 🙏💚",0,69,12,5,0,1,"",0,0.8922333717346191,0.09543787688016891,0.01232875231653452,"positivo"
"claudiadrosaangeleli","2025-10-22","18:08:03","👏👏👏👏💚🇧🇷🙏que palavras lindas !!! Que saudades do nosso presidente",0,64,9,7,0,3,"",0,0.9653422832489014,0.0160201545804739,0.018637534230947495,"positivo"
"agathathomazcs","2025-09-27","03:33:06","O cara passou 30 anos defendendo o aborto como controle de natalidade, 30 anos votando contra todas as medidas a favor do trabalhador, votou contra a lei Maria da Penha e ainda deu entrevista falando que se seu marido te bate é pq a mulher dá motivo e por fim, se elegeu Presidente da República usando o nome de Deus 💚🇧🇷",0,320,61,2,0,19,"",2,0.04823816940188408,0.09242238849401474,0.8593394756317139,"negativo"
"gabriel_oaz","2025-10-28","10:39:27","🙏💚",0,2,1,2,0,1,"",0,0.6972047090530396,0.281704306602478,0.021091027185320854,"positivo"
"joycy_aquino","2025-10-28","04:17:10","🙏💚🇧🇷",0,4,1,3,0,1,"",0,0.7186475396156311,0.2635866701602936,0.017765836790204048,"positivo"
"estudosgabriel_","2025-10-28","01:02:21","Não a Reforma Administrativa 🇧🇷",0,31,5,1,0,1,"",0,0.08251722157001495,0.3802129328250885,0.5372698307037354,"negativo"
"luannvicthor","2025-10-27","23:33:59","🙏🙏🙏🇧🇷🇧🇷🇧🇷",0,9,1,6,0,1,"",0,0.5582799315452576,0.40357705950737,0.03814307600259781,"positivo"
"anahrw","2025-10-19","12:50:32","É tão bom ver os petista se doendo nos comentários",0,50,10,0,0,3,"",0,0.9512019157409668,0.03370967134833336,0.015088426880538464,"positivo"
"rejaneporcaroyahoo.2588","2025-09-22","15:43:20","Só uma correção...representou não, representa...",0,48,5,0,0,0,"",2,0.3165068030357361,0.6371424794197083,0.04635075852274895,"neutro"
"carolyny_sousa","2025-09-21","22:27:31","Vamos Brasil! 🇧🇷",0,16,3,1,0,2,"",0,0.40325164794921875,0.5840850472450256,0.012663320638239384,"neutro"
"duudugms","2025-09-24","21:28:36","vai chupetinha chora mais",0,25,4,0,0,14,"",0,0.13405562937259674,0.3127472996711731,0.5531970858573914,"negativo"
"marcelinho.giacon","2025-09-20","02:59:02","PEC da Bandidagem",0,17,3,0,0,10,"",0,0.020359817892313004,0.14094023406505585,0.838699996471405,"negativo"
"dulciene_anjos_photographer","2025-10-14","17:52:53","#NikolaseoPCCtudoaVer #NikolaseoPCCtudoaVer",0,43,2,0,0,4,"",0,0.23340702056884766,0.7407061457633972,0.02588692121207714,"neutro"
"eumariiec","2026-01-26","20:11:17","❤️👏",0,3,1,2,0,0,"",0,0.8907625079154968,0.09829732030630112,0.01094021461904049,"positivo"
"ap62a","2026-01-26","15:35:38","Ao presidiário!!!!!!!!!!!!!!!!!!!!",0,34,2,0,0,0,"",0,0.07442650943994522,0.8568938970565796,0.06867968291044235,"neutro"
"chico.lwsk","2026-01-26","14:31:33","Renan Santos 2026 pela nação 🔥",0,30,6,1,0,0,"",0,0.2629950940608978,0.7019344568252563,0.03507041558623314,"neutro"
"chico.lwsk","2026-01-26","14:31:11","",0,0,0,0,0,0,"",0,0.0,1.0,0.0,"neutro"
"chico.lwsk","2026-01-26","14:31:01","",0,0,0,0,0,0,"",0,0.0,1.0,0.0,"neutro"
"chico.lwsk","2026-01-26","14:30:55","",0,0,0,0,0,0,"",0,0.0,1.0,0.0,"neutro"
"chico.lwsk","2026-01-26","14:30:47","",0,0,0,0,0,0,"",0,0.0,1.0,0.0,"neutro"
"chico.lwsk","2026-01-26","14:30:41","",0,0,0,0,0,0,"",0,0.0,1.0,0.0,"neutro"
"pinkfotografiaa","2026-01-26","12:53:41","ACORDA BRASIL... LULA EX PRESÍDIO FICHA SUJA. Como uma pessoa dessa toma conta do nosso dinheiro? Não dá, não dá, não dá",0,120,22,0,0,0,"",0,0.0035280801821500063,0.006391687784343958,0.9900801777839661,"negativo"
"pinkfotografiaa","2026-01-26","12:51:58","Todos que entra rouba não adianta. Não tem inocentes. O problema que o Lula foi preso virou PRESIDENTE",0,102,18,0,0,0,"",0,0.018855249509215355,0.2579091787338257,0.723235547542572,"negativo"
"sophiamunizrezende","2026-01-26","12:18:17","👏👏👏👏👏😢😢😢❤️",0,10,1,9,0,0,"",0,0.07968328148126602,0.06107957288622856,0.8592371940612793,"negativo"
"jaqueline.alixandre.5","2026-01-26","00:58:36","🇧🇷🕊️🕊️❤️❤️",0,10,1,5,0,0,"",0,0.4698774218559265,0.4875248372554779,0.04259775951504707,"neutro"
"joseluizde949","2026-01-25","23:35:37","Concordo plenamente com vc Nicolas ferreira 👏👏👏👏👏",0,49,7,5,0,0,"",0,0.948129415512085,0.04238127917051315,0.009489335119724274,"positivo"
"jucisantiago_","2026-01-25","17:37:37","INCRÍVEL 😢😢😢😢 QUE HISTÓRIA! QUE CARTA @nikolasferreiradm OBRIGADA PELA CARTA ABERTA!",0,84,11,4,1,0,"",0,0.9727476239204407,0.011408673599362373,0.015843627974390984,"positivo"
"kamilly__pereira027","2026-01-25","09:54:25","🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,10,1,5,0,0,"",0,0.5900014042854309,0.3767241835594177,0.03327446058392525,"positivo"
