"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"caroline_apple","2026-01-09","14:00:43","A vida de vcs é uma mentira. Sem mentiras vcs não existem. Vídeo de 2024. Toma vergonha",0,87,17,0,0,22,"",0,0.004622209817171097,0.011939233168959618,0.9834385514259338,"negativo"
"don_sapo","2026-01-09","20:29:32","FAKE MASTERRR",0,13,2,0,0,7,"",0,0.020303688943386078,0.14121675491333008,0.8384795188903809,"negativo"
"mariacristina68mater","2026-01-09","11:40:49","Aguardando ansiosamente a nossa vez 🙏🙏🙏🙏🇧🇷",0,42,6,5,0,1,"",0,0.8732689023017883,0.11496204137802124,0.011769038625061512,"positivo"
"aironailde_felix","2026-01-11","20:31:33","Um milhão de likes",0,18,4,0,0,1,"",0,0.12517181038856506,0.8662946224212646,0.008533529005944729,"neutro"
"aironailde_felix","2026-01-11","20:32:18","Esperando isso aqui no Brasil",0,29,5,0,0,1,"",0,0.5634683966636658,0.41032925248146057,0.026202263310551643,"positivo"
"jouberth19","2026-01-09","01:36:32","Glória a Deus! Deus abençoe a Venezuela. 🙏🏻🇻🇪🙌🏻",0,47,8,3,0,52,"",0,0.9573731422424316,0.03802166134119034,0.004605229012668133,"positivo"
"djandmix","2026-01-09","13:46:49","Aí vem a esquerda críticar tudo isso...povo sendo liberto, e esses seres que não sei oq tem na cabeça dizer que a Venezuela é soberana",0,134,25,0,0,1,"",0,0.00956369936466217,0.029857445508241653,0.9605787992477417,"negativo"
"gugafigu","2026-01-09","01:47:02","Vídeo de 2024 e o finalzinho do cara chorando é IA.",0,51,11,0,0,527,"",68,0.23066677153110504,0.4560699760913849,0.3132632076740265,"neutro"
"carlos_dias_pb","2026-01-09","10:35:41","JESUS É A PORTA... “Eu sou a porta; se alguém entrar por mim, salvar-se-á, e entrará, e sairá, e achará pastagens” (João 10:9). JESUS É O CAMINHO... “Eu sou o caminho, e a verdade e a vida; ninguém vem ao Pai, senão por mim” (João 14:6). JESUS É A ÚNICA PORTA PARA O CÉU... Gostaria de lhe fazer uma pergunta muito importante: Está você tentando entrar no céu por qualquer outro meio? Se é assim, Jesus disse que você é um ladrão e assaltante. “Na verdade, na verdade vos digo que aquele que não entra pela porta no curral das ovelhas, mas sobe por outra parte, é ladrão e salteador” (João 10:1). A religião não é o caminho! O pregador ou o sacerdote não são o caminho! O batismo de água não é o caminho! Ser membro de uma igreja não é o caminho! Ser uma boa pessoa não é o caminho! Fazer boas obras não é o caminho! JESUS É O ÚNICO CAMINHO PARA O CÉU... “E em nenhum outro há salvação, porque também debaixo do céu nenhum outro nome há, dado entre os homens, pelo qual devamos ser salvos” (Atos 4:12). Não há nada que você possa fazer por si próprio para ganhar a salvação e chegar até o céu. “Mas todos nós somos como o imundo, e todas as nossas justiças como trapo da imundícia” (Isaías 64:6). “Porque o salário do pecado é a morte, mas o dom gratuito de Deus é a vida eterna, por Cristo Jesus nosso Senhor” (Romanos 6:23). COMO PODEMOS ENTRAR PELA PORTA... Entramos pela porta quando pedimos ao Senhor Jesus que entre em nossos corações e nos salve. “Mas, a todos quantos o receberam, deu-lhes o poder de serem feitos filhos de Deus, aos que crêem no seu nome” (João 1:12). “A saber: Se com a tua boca confessares ao Senhor Jesus, e em teu coração creres que Deus o ressuscitou dentre os mortos, serás salvo. Visto que com o coração se crê para a justiça, e com a boca se faz confissão para a salvação” (Romanos 10:9,10). “Porque todo aquele que invocar o nome do Senhor será salvo"" (Romanos 10:13). Não deixe que o diabo lhe engane, fazendo-lhe acreditar que tem outro meio, “porque é mentiroso, e pai da mentira” (João 8:44). A VIDA ETERNA É UM PRESENTE DE DEUS... Todo aquele que recebe Jesus no seu coração é salvo. “Porque pela graça sois salvos, por meio da fé; e isto não vem de vós,",0,2194,414,0,0,1,"",0,0.15400384366512299,0.7926378846168518,0.053358279168605804,"neutro"
"carlos_dias_pb","2026-01-09","10:35:36","JESUS É A PORTA... “Eu sou a porta; se alguém entrar por mim, salvar-se-á, e entrará, e sairá, e achará pastagens” (João 10:9). JESUS É O CAMINHO... “Eu sou o caminho, e a verdade e a vida; ninguém vem ao Pai, senão por mim” (João 14:6). JESUS É A ÚNICA PORTA PARA O CÉU... Gostaria de lhe fazer uma pergunta muito importante: Está você tentando entrar no céu por qualquer outro meio? Se é assim, Jesus disse que você é um ladrão e assaltante. “Na verdade, na verdade vos digo que aquele que não entra pela porta no curral das ovelhas, mas sobe por outra parte, é ladrão e salteador” (João 10:1). A religião não é o caminho! O pregador ou o sacerdote não são o caminho! O batismo de água não é o caminho! Ser membro de uma igreja não é o caminho! Ser uma boa pessoa não é o caminho! Fazer boas obras não é o caminho! JESUS É O ÚNICO CAMINHO PARA O CÉU... “E em nenhum outro há salvação, porque também debaixo do céu nenhum outro nome há, dado entre os homens, pelo qual devamos ser salvos” (Atos 4:12). Não há nada que você possa fazer por si próprio para ganhar a salvação e chegar até o céu. “Mas todos nós somos como o imundo, e todas as nossas justiças como trapo da imundícia” (Isaías 64:6). “Porque o salário do pecado é a morte, mas o dom gratuito de Deus é a vida eterna, por Cristo Jesus nosso Senhor” (Romanos 6:23). COMO PODEMOS ENTRAR PELA PORTA... Entramos pela porta quando pedimos ao Senhor Jesus que entre em nossos corações e nos salve. “Mas, a todos quantos o receberam, deu-lhes o poder de serem feitos filhos de Deus, aos que crêem no seu nome” (João 1:12). “A saber: Se com a tua boca confessares ao Senhor Jesus, e em teu coração creres que Deus o ressuscitou dentre os mortos, serás salvo. Visto que com o coração se crê para a justiça, e com a boca se faz confissão para a salvação” (Romanos 10:9,10). “Porque todo aquele que invocar o nome do Senhor será salvo"" (Romanos 10:13). Não deixe que o diabo lhe engane, fazendo-lhe acreditar que tem outro meio, “porque é mentiroso, e pai da mentira” (João 8:44). A VIDA ETERNA É UM PRESENTE DE DEUS... Todo aquele que recebe Jesus no seu coração é salvo. “Porque pela graça sois salvos, por meio da fé; e isto não vem de vós,",0,2194,414,0,0,1,"",0,0.15400384366512299,0.7926378846168518,0.053358279168605804,"neutro"
"marcos2000bsb","2026-01-09","22:55:00","Teu pai tá preso e definhando 🔥😍",0,32,7,2,0,4,"",0,0.7698552012443542,0.1648523509502411,0.06529242545366287,"positivo"
"mundoaforacomoguga","2026-01-09","01:34:24","Comunismo maldito",0,17,2,0,0,17,"",0,0.0059036207385361195,0.007478243671357632,0.9866181015968323,"negativo"
"frobson.costa4","2026-01-09","19:45:47","👏👏👏👏🙌🙌",0,6,1,6,0,0,"",1,0.6776288151741028,0.2828217148780823,0.039549510926008224,"positivo"
"giselecfraga","2026-01-09","01:08:48","😢😢😢👏👏👏👏👏🙌🙌🙌❤️",0,13,1,12,0,12,"",0,0.11644649505615234,0.11190438270568848,0.7716490626335144,"negativo"
"renataekaike","2026-01-09","01:04:49","Quando chegará o nosso dia😢",0,27,5,1,0,1,"",0,0.02390264719724655,0.2370958924293518,0.739001452922821,"negativo"
"dharenicce","2026-01-09","15:22:13","""A liberdade é como o sol, é um bem maior do mundo."" Frase de Pedro Bala, personagem de Jorge Amado no livro capitães da areia (obs: Jorge Amado era comunista). A liberdade nunca será menor que a soberania de um governo ditador e até os comunistas concordam com isso.",0,267,49,0,0,1,"",1,0.16950814425945282,0.6797508597373962,0.15074101090431213,"neutro"
"emilianoalvis","2026-01-09","11:33:37","🇧🇷vai chegar a vez do Brasil",0,28,6,1,0,1,"",0,0.2850150465965271,0.6988558173179626,0.016129158437252045,"neutro"
"neiafavaretto","2026-01-09","16:18:11","A nossa hora vai chegar 🙏🇧🇷",0,27,6,2,0,1,"",0,0.5022973418235779,0.4749281108379364,0.02277459390461445,"positivo"
"silviorpjr_braz","2026-01-09","13:26:24","@realdonaldtrump leve Lula também, o Brasil tem presos políticos inocentes, vivemos uma Ditadura do Judiciário. “HELLP TRUMP”",0,125,17,0,1,3,"",0,0.023383278399705887,0.3601250648498535,0.6164917349815369,"negativo"
"patriciabbispo","2026-01-09","03:38:52","Glória a Deus 🙌👏👏👏👏",0,19,4,5,0,1,"",0,0.9392533898353577,0.047220271080732346,0.013526351191103458,"positivo"
"ilenebritoterapeuta","2026-01-09","07:24:56","🙌👏👏👏👏🙏",0,6,1,6,0,11,"",0,0.6441391110420227,0.31585389375686646,0.04000704362988472,"positivo"
"roselymarra","2026-01-09","01:11:31","👏👏👏👏🔥🔥🔥🙏🙏🙏",0,10,1,10,0,1,"",0,0.6886618137359619,0.2642906606197357,0.04704757779836655,"positivo"
"rob.candido","2026-01-10","01:24:58","E viva Trump !",0,14,4,0,0,1,"",0,0.4995591938495636,0.4771709144115448,0.023269841447472572,"positivo"
"wandadsoficial","2026-01-10","01:19:46","Deus abençoe vcs vcs merecem Deus está no controle de tudo 🙏🙏",0,61,12,2,0,1,"",0,0.9700340628623962,0.02745276317000389,0.0025132109876722097,"positivo"
"marcosalves.ai","2026-01-09","01:23:07","Justiça sendo feita",0,19,3,0,0,202,"",2,0.948576807975769,0.04624166712164879,0.005181518383324146,"positivo"
"deputadoandersonmoraes","2026-01-09","17:58:54","👏👏🙌🙌",0,4,1,4,0,4,"",0,0.6427860856056213,0.320294588804245,0.03691926971077919,"positivo"
"luiz.publio","2026-01-09","10:41:54","Glória a Deus nas alturas e paz na terra a todo povo livre do jundo dos injustos.",0,81,17,0,0,18,"",0,0.43907299637794495,0.4079388678073883,0.15298815071582794,"positivo"
"indianagilbertjones","2026-01-09","10:15:05","😢🇧🇷",0,3,1,2,0,4,"",0,0.07164926081895828,0.138180211186409,0.7901704907417297,"negativo"
"darlenkarran","2026-01-09","14:19:50","Jesus, traga essa graça sobre o Brasil também 🙏🇧🇷",0,49,9,2,0,2,"",0,0.8777529001235962,0.10504752397537231,0.017199618741869926,"positivo"
"lasadeaguiar","2026-01-09","02:42:23","Graças a Deus!🙌",0,15,3,1,0,43,"",5,0.829098105430603,0.15691758692264557,0.01398436725139618,"positivo"
"joseeliazargomes","2026-01-09","23:31:07","Glória Deus louvado seja.",0,25,4,0,0,2,"",0,0.9489172697067261,0.04201589524745941,0.00906679779291153,"positivo"
"margamendess","2026-01-09","00:59:34","Que benção! Que a paz e a igualdade sejam instaladas na Venezuela .",0,67,13,0,0,2,"",0,0.9684388041496277,0.026963060721755028,0.004598208703100681,"positivo"
"toddynhoceres","2026-01-09","02:39:44","Só lembrando que soltaram os que eles não mataram. 😢😢",0,53,10,2,0,1,"",0,0.006835375912487507,0.013673190027475357,0.9794913530349731,"negativo"
"christianetofoli","2026-01-09","17:20:30","😍😍😍🇧🇷🇧🇷🇧🇷🙏🙏🙏",0,12,1,9,0,1,"",0,0.9321815967559814,0.05759768933057785,0.010220685973763466,"positivo"
"l.fabiano_goncalves","2026-01-09","16:10:12","Só destituíndo o Lula pra isso acontecer aqui no Brasil...",0,58,10,0,0,1,"",0,0.03882058709859848,0.4961388111114502,0.46504056453704834,"neutro"
"alelunaferreira","2026-01-09","01:20:46","Glória a Deus",0,13,3,0,0,1,"",0,0.9411211609840393,0.04565386846661568,0.013224958442151546,"positivo"
"jonasrfaria","2026-01-10","00:48:48","Poderíamos estar nesse patamar, mas os políticos didireita resolveram virar as costas pro Eduardo e a ajuda de Trump 🤬",0,118,20,1,0,1,"",0,0.01339380256831646,0.23148587346076965,0.7551202774047852,"negativo"
"dinabarile","2026-01-09","13:08:44","Não vejo a hora que isso aconteça aqui",0,38,8,0,0,1,"",0,0.7250117659568787,0.25827556848526,0.016712611541152,"positivo"
"lojafragmentos","2026-01-09","11:48:31","Que momento histórico!! Emocionante!",0,36,4,0,0,2,"",0,0.9801468253135681,0.01505583617836237,0.0047973268665373325,"positivo"
"eu.66queiroz","2026-01-09","21:54:45","Somente o venezuelano que viveu essa situação pode levantar a bandeira da Venezuela! Deus abençoe a todos! Deus abençoe a Venezuela 🙏🙏🙏🙏",0,136,22,4,0,2,"",0,0.8699827790260315,0.1159377247095108,0.014079493470489979,"positivo"
"dharder14","2026-01-09","01:48:53","Enquanto aqui 🇧🇷......até quando???🔥🔥🔥🔥",0,39,4,5,0,1,"",0,0.08038389682769775,0.5933647751808167,0.3262512981891632,"neutro"
"alessandrawelij","2026-01-09","06:57:39","Go Tramp 🙌❤️🔥👏👏👏👏",0,17,3,7,0,5,"",0,0.5732585787773132,0.38808056712150574,0.038660842925310135,"positivo"
"_lebella","2026-01-09","23:05:43","👏👏👏👏🙏",0,5,1,5,0,1,"",0,0.7473681569099426,0.22007977962493896,0.03255205228924751,"positivo"
"marilda6354","2026-01-09","23:01:57","Estamos aguardando esta hora,se Deus quiser. 👏👏👏🙏🙏🇧🇷🙌🙌👏👏",0,56,7,10,0,1,"",0,0.7399307489395142,0.2255367636680603,0.03453247249126434,"positivo"
"__mafradani__","2026-01-09","02:22:11","Mais valioso q petróleo, do qual NUNCA se beneficiaram...",0,57,9,0,0,1,"",0,0.14370302855968475,0.757487416267395,0.09880951046943665,"neutro"
"miguelkalabaide","2026-01-09","01:09:08","Estranho. A esquerda sempre disse ser uma democracia.",0,53,8,0,0,2,"",0,0.015010428614914417,0.5938146710395813,0.39117488265037537,"neutro"
"andreia.smartins","2026-01-09","18:36:46","👏👏👏tá faltando isso aqui no Brasil , cadê a anistia !!! Liberdade para Nosso presidente eleito Bolsonaro e para nós brasileiros!",0,128,21,3,0,1,"",0,0.3998471200466156,0.15413011610507965,0.44602271914482117,"negativo"
"silviaschiavenin","2026-01-09","21:52:12","👏👏👏👏👏",0,5,1,5,0,1,"",0,0.7605944275856018,0.20578402280807495,0.03362152725458145,"positivo"
"cleo_psico._crescer","2026-01-09","02:56:18","Em nome de Jesus muito em breve veremos nossos presos políticos sendo liberados também",0,86,14,0,0,1,"",0,0.1523737907409668,0.7888117432594299,0.05881446227431297,"neutro"
"noemia_andrade","2026-01-09","21:42:24","Não há mal que dure para sempre.",0,32,7,0,0,1,"",0,0.18574514985084534,0.7761501669883728,0.03810465708374977,"neutro"
"deolhonopossante","2026-01-09","12:15:26","Eles choraram, eu chorei, nós choramos e ainda choraremos quando forem libertados aqui 🇧🇷",0,89,14,1,0,1,"",0,0.23374810814857483,0.6119654774665833,0.1542864292860031,"neutro"
"mazetto_elisabeth_","2026-01-09","01:16:17","👏👏👏👏👏👏😍",0,7,1,7,0,1,"",0,0.9766057729721069,0.019536565989255905,0.0038577113300561905,"positivo"
"ricardinhobonomo","2026-01-09","01:33:59","Aqui vai acontecer a mesma coisa com fé em Deus 🇧🇷",0,50,11,1,0,2,"",0,0.17431333661079407,0.7992249727249146,0.026461651548743248,"neutro"
"elizabethsouzarocha","2026-01-09","15:43:00","Deus abençoe o povo venezuelano e nós também 😢",0,46,9,1,0,1,"",0,0.4585546851158142,0.3059070408344269,0.23553822934627533,"positivo"
"luiz.cordeiro57","2026-01-09","20:43:36","O marginal do maduro preso,que Maravilha, falta prender o Lula e o STF",0,70,13,0,0,1,"",0,0.5533707737922668,0.14050249755382538,0.3061266839504242,"positivo"
"soraya_spin","2026-01-09","17:16:27","Eu espero que aconteça no Brasil tbm em breve 🙌🙌🙌🇧🇷",0,51,10,4,0,1,"",0,0.46840113401412964,0.49824777245521545,0.03335113450884819,"neutro"
"jesussousa.belem","2026-01-09","20:02:49","Que essa liberdade chegue ao nosso Brasil 🙏",0,43,8,1,0,1,"",0,0.8462596535682678,0.14722032845020294,0.006519980262964964,"positivo"
"roseane.correia.96","2026-01-09","01:00:09","Quando chegará a vezes dos brasileiros presos.injustamente?😢",0,60,7,1,0,1,"",0,0.007299305405467749,0.0674607902765274,0.9252398014068604,"negativo"
"georgiastorino","2026-01-09","18:03:53","Breve será 🇧🇷",0,13,3,1,0,1,"",0,0.07633548974990845,0.9085339903831482,0.015130525454878807,"neutro"
"claudiogaspareto","2026-01-09","09:29:58","Livres.....graças.. senhor",0,26,2,0,0,1,"",0,0.8444197773933411,0.12419144809246063,0.03138881176710129,"positivo"
"linaalvesdesigner","2026-01-09","09:57:35","Glória a Deus🙏. Obrigada Trump, Deus te proteja!!!",0,50,8,1,0,1,"",0,0.9159467816352844,0.07529687881469727,0.008756373077630997,"positivo"
"prof_de_direita","2026-01-09","11:34:08","Isso é democracia. Brasil sua hora vai chegar.",0,46,8,0,0,2,"",0,0.8727384805679321,0.11442183703184128,0.012839634902775288,"positivo"
"valescamichelon","2026-01-09","01:20:41","Que emocionante👏👏👏👏👏",0,20,2,5,0,1,"",0,0.9854382276535034,0.010731867514550686,0.003829920431599021,"positivo"
"etienepires","2026-01-09","10:10:43","Isso já de acontecer no nosso país !",0,36,8,0,0,6,"",0,0.2285890430212021,0.7413538694381714,0.030057089403271675,"neutro"
"mastrangelo_eduardo","2026-01-09","02:37:45","🔥🔥🔥🔥🔥🔥",0,6,1,6,0,2,"",0,0.5354935526847839,0.3964681029319763,0.06803838908672333,"positivo"
"cecilia31.cld","2026-01-09","01:41:07","🙏🏾👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽 um dia teremos essa alegria também em nome de Jesus Cristo amém 🙌🏽🙏🏾",0,83,14,9,0,2,"",0,0.9047846794128418,0.07900986820459366,0.016205426305532455,"positivo"
"marquinhosalomao","2026-01-09","08:41:32","Não há mal que dure para sempre! No Brasil vivemos uma DITADURA disfarçada de DEMOCRACIA! O amigo de LULA foi capturado!",0,120,21,0,0,1,"",0,0.03836582973599434,0.5784221291542053,0.38321205973625183,"neutro"
"vaninhariibeiro","2026-01-09","01:45:31","Viva povo Venezuelano 👏🙏 viva Trump",0,35,6,2,0,1,"",0,0.8273388743400574,0.159558966755867,0.013102204538881779,"positivo"
"jeanecjacob","2026-01-09","13:34:49","Que benção, a nossa hora no Brasil tbem tem que acontecer, não está diferente da Venezuela não.😢🇧🇷🙏",0,99,17,3,0,1,"",0,0.9120912551879883,0.07027362287044525,0.017635097727179527,"positivo"
"alsenebeserra","2026-01-09","11:05:36","Solta o Bolsonaro",0,17,3,0,0,1,"",0,0.14193327724933624,0.6647435426712036,0.19332313537597656,"neutro"
"eurico.ramoss","2026-01-09","15:34:37","PARABÉNS TRUMP!!👏👏👏👏👏👏👏👏👏",0,25,2,9,0,1,"",0,0.8551290035247803,0.13299782574176788,0.011873127892613411,"positivo"
"suelitagliati","2026-01-23","11:48:42","Glórias a Deus!!!!",0,18,3,0,0,0,"",0,0.8801803588867188,0.1084669753909111,0.011352748610079288,"positivo"
"suelitagliati","2026-01-23","11:48:10","Que lindo a legria da família.Deus maravilhoso!!!!!",0,51,7,0,0,0,"",0,0.9925675392150879,0.005504433065652847,0.0019280124688521028,"positivo"
"ivesmoreira10","2026-01-22","16:40:44","#ACORDA_BRASIL🇧🇷🙏",0,17,1,2,0,0,"",0,0.2939707636833191,0.6907922029495239,0.01523707527667284,"neutro"
"marcos_francoc","2026-01-22","16:12:34","Presidente Donald Trump obrigado pelos venezuelanos agora aguardamos o Brasil ser liberto.",0,90,12,0,0,0,"",0,0.3270927369594574,0.6425952315330505,0.030312014743685722,"neutro"
"jussaracardoso228","2026-01-22","14:58:23","Parabéns deus abençoe isto e deus e de uma querreira",0,52,10,0,0,0,"",0,0.983991801738739,0.0134525615721941,0.002555637853220105,"positivo"
"jussaracardoso228","2026-01-22","14:57:55","🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",0,23,1,23,0,0,"",0,0.5124520063400269,0.44201555848121643,0.04553242400288582,"positivo"
"jussaracardoso228","2026-01-22","14:57:32","🙌🙌🙌🙌🙌🙌🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🙏🙏🙏🙏🙏🙏🙏🙏🙏",0,33,1,24,0,0,"",0,0.6039762496948242,0.35860002040863037,0.03742367401719093,"positivo"
"escolha_o_amor_sempre","2026-01-22","13:23:37","2 Crônicas 7:14 se o meu povo, que se chama pelo meu nome, se humilhar e orar, buscar a minha face e se afastar dos seus maus caminhos, dos céus o ouvirei, perdoarei o seu pecado e curarei a sua terra.",0,201,41,0,0,0,"",0,0.18314878642559052,0.691422700881958,0.12542851269245148,"neutro"
"maatoslia","2026-01-22","12:46:43","Muito emocionante 👏🏻🇧🇷🙏🙏🏻",0,25,3,4,0,0,"",0,0.9930635094642639,0.00552911264821887,0.0014073422644287348,"positivo"
"silvaportg","2026-01-21","15:48:55","Glória a Deus 🙌🙌🙌",0,17,4,3,0,0,"",0,0.9255795478820801,0.059044480323791504,0.01537599042057991,"positivo"
"silvaportg","2026-01-21","15:48:45","🔥🔥🔥",0,3,1,3,0,0,"",0,0.5354935526847839,0.3964681029319763,0.06803838908672333,"positivo"
"igorsantos21111998","2026-01-21","01:13:17","Em breve aqui no nosso Brasil eu creio 🙏",0,40,9,1,0,0,"",0,0.30935585498809814,0.6757736206054688,0.014870436862111092,"neutro"
"monicafonseca1351","2026-01-20","23:07:03","👏👏👏👏",0,4,1,4,0,0,"",0,0.7605944275856018,0.20578402280807495,0.03362152725458145,"positivo"
"marcoos_vinicioos01","2026-01-20","20:56:03","🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",0,16,1,8,0,0,"",0,0.6245578527450562,0.34121274948120117,0.034229401499032974,"positivo"
"miltonproenca929gmail.com7","2026-01-20","16:01:16","🙏🙏🙏🙏🙏 aqui também está precisando muito disso 🙏🇧🇷🇧🇷🗽",0,52,8,9,0,0,"",0,0.78444904088974,0.179482564330101,0.03606843203306198,"positivo"
"marcia57675","2026-01-20","14:55:12","👏👏",0,2,1,2,0,0,"",0,0.7533627152442932,0.21682363748550415,0.029813671484589577,"positivo"
